id,address
2036,"NYC Department of Health and Mental Hygiene- East Harlem Neighborhood Health Action Center, 158 E 115th st New York, New York United States, 10029, Manhattan"
2037,"Gymnasium (Full), Kwame Ture Recreation Center, 1527 Jesup Avenue, Bronx, NY"
2038,"Van Cortlandt House Museum, Van Cortlandt Park, Broadway at West 246th Street, Bronx, NY"
2039,"Merchant's House Museum, 29 East 4th Street, Manhattan, NY"
2041,"Gymnasium, Rev. T. Wendell Foster Park and Recreation Center, Jerome Av to River Av bet. E 164 St and McClellan St at Cromwell Ave , Bronx, NY"
2042,"Seaman Avenue and Isham Street Entrance, Inwood Hill Park, Dyckman St, Hudson River, Harlem River S, Manhattan, NY"
2043,"Monsignor McGolrick Park, Msgr. McGolrick Park, Russell St., Monitor St. bet. Nassau Ave. and Driggs Ave., Brooklyn, NY"
2044,"Astoria Park, Queens, NY"
2045,"Baisley Pond Park House, Rockaway & Sutphin Boulevards, Queens, NY"
2046,"Canarsie Park House, 88th Street and Seaview Avenue, Brooklyn, NY"
2047,"Entrance to John Golden Park, 215th Place and 33rd Ave, Queens, NY"
2048,"Elton Street and Jamaica Avenue, Highland Park, Highland Blvd, Jamaica Ave, Jackie Robinson Pkwy, Queens, NY"
2049,"Lawn Near 79th Street Entrance, Shore Park and Parkway, 4 Ave., Shore Rd., Belt Pkwy., Verrazano Bridge, Brooklyn, NY"
2050,"Entrance - Lafayette Avenue and Morrison Avenue, Soundview Park, Bronx River, Bronx River Ave. bet. Lafayette Ave., Surf Dr. , Bronx, NY"
2051,"St. Mary's Annual 5K Start, East 149th and Eagle Ave, Bronx, NY"
2052,"Multi-Use Room, Greenbelt Recreation Center, 501 Brielle Avenue, Staten Island, NY"
2054,"Westerleigh Park, Willard Ave., Springfield Ave., Maine Ave., Neal Dow Ave. , Staten Island, NY"
2055,"Alley Pond, Little Neck Bay to Springfield Blvd, Union Tpke, Queens, NY"
2056,"Soundview Park, Bronx River, Bronx River Ave. bet. Lafayette Ave., Surf Dr. , Bronx, NY"
2057,"Ecology Park, Bergen Avenue, between Avenue T & Cove Lane, Brooklyn, NY"
2058,"Gymnasium (Court), Al Oerter Recreation Center, 131-40 Fowler Ave., Queens, NY"
2059,"Queens Community House Beacon @ PS 149, 93-11 34th Ave, Queens, NY"
2060,"East River Esplanade, FDR Dr. bet. E. 36 St. and E. 41 St., Manhattan, NY"
2061,"Pier 35, East River Waterfront Esplanade, Rutgers Slip and South St, Manhattan, NY"
2062,"Dance Room, Thomas Jefferson Recreation Center, 2180 First Avenue, Manhattan, NY"
2063,"Peter Detmold Park, E. 49 St. To E. 51 St., W/s FDR Dr., Manhattan, NY"
2064,"Leif Ericson Park, 67 St., 66 St. bet. 4 Ave. and Ft. Hamilton Pkwy., Brooklyn, NY"
2065,"Gymnasium, St. John’s Recreation Center, 1251 Prospect Place, Brooklyn, NY"
2066,"Queens Public Library - Cambria Heights, 218-13 Linden Blvd, Queens, NY 11411"
2067,"BPL- Macon Library, 361 Lewis Avenue, Brooklyn, Brooklyn, NY"
2068,"Brooklyn Public Library - New Utrecht, 1743 86th Street, New York, NY"
2069,"Rock Climbing Wall Room, Gertrude Ederle Recreation Center, 232 W. 60th St., Manhattan, NY"
2070,"Dance Room, Highbridge Recreation Center, 2301 Amsterdam Avenue, Manhattan, NY"
2071,"BronxWorks - Classic Community Center, 286 East 156th Street, Bronx, NY"
2072,"University Settlement - Atlantic Terminal Community Center, 501 Carlton Ave, Brooklyn, New York, United States, 11238, Brooklyn"
2073,"Queens Public Library - Far Rockaway, 1637 Central Ave Far Rockaway, New York, 11691"
2074,"BronxWorks - Classic Community Center, 286 East 156th Street, Bronx, NY"
2075,"Salt Marsh Nature Center, Marine Park, 3301 Avenue U, Brooklyn, NY"
2076,"The Overlook, Forest Park, Myrtle Ave, Union Tpke, Park Lane S, Queens, NY"
2077,"Brookville Boulevard and 144 Avenue, Brookville Park, S. Conduit Ave., 149 Ave. bet. 232 St. and 235 St. , Queens, NY"
2078,"Blue Heron Nature Center, Blue Heron Park, 222 Poillon Avenue, Staten Island, NY"
2079,"Center for Wellbeing and Happiness, 101 Avenue D, New York, NY 10009, Manhattan"
2080,"NYPL - Tompkins Square Library, 331 East 10th Street (btw Aves A&B), Manhattan, NY"
2081,"Dance Room, Chelsea Recreation Center, 430 W. 25th Street, Manhattan, NY"
2082,"Dance Room, St. James Recreation Center, 2530 Jerome Ave, The Bronx, NY 10468, Bronx"
2083,"Ballroom, Fort Hamilton Senior Recreation Center, 9941 Fort Hamilton Parkway, Brooklyn, NY"
2084,"Brooklyn Public Library - Bay Ridge, 7223 Ridge Blvd, Brooklyn, NY 11209, Brooklyn"
2085,"Main Garden Area, Amersfort Park, E. 38 St., E. 38 St. bet. Ave. I and Ave. J, Brooklyn, NY"
2086,"Rockaway Freeway Dog Park, 83-02 Beach Channel Drive, Queens, NY"
2087,"Brooklyn Public Library - Marcy, 617 Dekalb Avenue, Brooklyn, NY 11216, Brooklyn"
2088,"Multi-Use Room B, Pelham Fritz Recreation Center, 18 Mount Morris Park West, Manhattan, NY"
2089,"Dance Room, Constance Baker Motley Recreation Center, 348 East 54 Street, Manhattan, NY"
2090,"Van Cortlandt Nature Center, Van Cortlandt Park, Broadway, Jerome Ave,City Line,Van Cortlandt Pk S, Bronx, NY"
2091,"Salt Marsh Nature Center, Marine Park, East 33rd Street and Avenue U, Brooklyn, NY"
2092,"West 218th Street and Indian Road, Inwood Hill Park, Dyckman St, Hudson River, Harlem River S, Manhattan, NY"
2093,"West 135th Street Plaza, St. Nicholas Park, West 135th Street and St. Nicholas Avenue, Manhattan, NY"
2094,"Merchant's House Museum, 29 East 4th Street, Manhattan, NY"
2095,"Van Cortlandt House Museum, Van Cortlandt Park, Broadway at West 246th Street, Bronx, NY"
2096,"Merchant's House Museum, 29 East 4th Street, Manhattan, NY"
2097,"Carmine Carro Community Center, Marine Park, 3000 Fillmore Ave, Brooklyn, NY"
2098,"Conference House Park, Pittsville St., Hylan Blvd. Richard Ave., Staten Island, NY"
2099,"Cunningham Park Parking Lot, Union Turnpike and 197th Street, Queens, NY"
2100,"Sunset Park Recreation Center, 43rd Street at 7th Avenue, Brooklyn, NY"
2101,"McKinley Park, 73 St., Ft. Hamilton Pkwy., 7 Ave., Brooklyn, NY"
2102,"Multi-Use Room, Williamsbridge Oval Recreation Center, 3225 Reservoir Oval East, Bronx, NY"
2103,"Parking Lot, Clove Lakes Park, Clove Road and Park Drive, Staten Island, NY"
2104,"Entrance - Vernon Boulevard and 41st Avenue, Queensbridge Park, Queens, NY"
2105,"Parking Lot, Manhattan Beach Park, Oriental Blvd. between Ocean Ave. and Mackenzie St., Brooklyn, NY"
2106,"Rocky Run Dog Run, Fort Washington Park, West 165th Street and Riverside Drive, Manhattan, NY"
2107,"Fort Greene Park Visitor Center, Myrtle Ave., De Kalb Ave. bet. Washington Park and St. Edward's St., Brooklyn, NY"
2108,"Section 2 Orchard Beach, Pelham Bay Park, Bruckner Blvd, Eastchester, Hutchinson, Bronx, NY"
2109,"Margaret Corbin Circle, Fort Tryon Park, Riverside Dr To Broadway, W 192 St To Dyckman St, Manhattan, NY"
2110,"Entrance - Springfield Lane and 149th Avenue, Idlewild Park, 149th Avenue & Springfield Lane, Queens, NY"
2111,"Astoria Park Lawn, Shore Boulevard between the Hell Gate Bridge and the pool, Queens, NY"
2112,"Merchant's House Museum, 29 East 4th Street, Manhattan, NY"
2113,"Randall's Island Connector, Randall's Island Park, East River and Harlem River, Manhattan, NY"
2114,"Multipurpose Room, Betsy Head Park, Blake Ave., Dumont Ave. bet. Thomas Boyland St. and Bristol St. , Brooklyn, NY"
2115,"Athletic Courts, Torsney Playground, Skillman Ave. bet. 41 St. and 43 St., Queens, NY"
2116,"New Settlement Community Center, 1501 Jerome Avenue, Bronx, NY"
2117,"New York Public Library - Morningside Heights Branch, 2900 Broadway New York, New York United States, 10025, Manhattan"
2118,"Stuyvesant Square, Rutherford Pl. To N D Perlman Pl., E 15 St. To E 17 St. , Manhattan, NY"
2119,"New Settlement Community Center, 1501 Jerome Avenue, Bronx, NY"
2120,"Sunnyside Community Services, 43-31 39th St, Queens, NY"
2121,"Queens Public Library - Bayside, 214-20 Northern Blvd Bayside, New York United States, 11361, Queens"
2122,"Brooklyn Public Library - Kings Highway Branch, 2115 Ocean Ave Brooklyn, New York United States, 11229"
2123,"Multi-Use Room, Williamsbridge Oval Recreation Center, 3225 Reservoir Oval East, Bronx, NY"
2124,"Queens Public Library - Corona, 38-23 104th St., Corona, NY 11368, Queens"
2125,"NYPL - Eastchester Library, 1385 Gun Hill Road, Bronx, NY"
2126,"Dance Room, Highbridge Recreation Center, 2301 Amsterdam Avenue, Manhattan, NY"
2127,"Multi-Use Room, Asser Levy Recreation Center, 392 Asser Levy Place, Manhattan, NY"
2128,"Ryan Health- Chelsea Clinton Community Health Center, 645 10th Ave, New York, NY 10036, Manhattan"
2130,"PS 503/PS 506 Beacon - Center for Family Life, 333 60th Street Brooklyn, New York, 11220"
2131,"NYPL - Hamilton Grange Library, 503 West 145th Street New York, New York United States, 10031, Manhattan"
2132,"Dance Room, Highbridge Recreation Center, 2301 Amsterdam Avenue, Manhattan, NY"
2133,"Fort Totten Park-Building 422 - NE Queens Headquarters, 422 Weaver Ave, Fort Totten, NY 11359, Queens"
2134,"Bartow Community Center - Room 31, 2049 Bartow Avenue, Bronx, NY"
2135,"Multi-Use Room C, McCarren Play Center, 776 Lorimer Street, Brooklyn, NY"
2136,"Dance Room, Gertrude Ederle Recreation Center, 232 W. 60th St., Manhattan, NY"
2138,"Randall's Island Connector, Randall's Island Park, East River and Harlem River, Manhattan, NY"
2139,"Gymnasium, St. John’s Recreation Center, 1251 Prospect Place, Brooklyn, NY"
2140,"Sunnyside Community Services, 43-31 39th St, Queens, NY"
2141,"Hart Island, Bronx County, Long Island Sound, Bronx, NY"
2142,"Sunset Park Recreation Center, 43rd Street at 7th Avenue, Brooklyn, NY"
2143,"Dance Room, Highbridge Recreation Center, 2301 Amsterdam Avenue, Manhattan, NY"
2144,"Queensbridge Park House, Queensboro Bridge, 41 Rd., 40 Ave. bet. The East River, Vernon Blvd., and 21 St., Queens, NY"
2145,"Multi-Use Room, Williamsbridge Oval Recreation Center, 3225 Reservoir Oval East, Bronx, NY"
2146,"Queens Public Library - Ozone Park, 92-24 Rockaway Blvd Queens, NY, 11417"
2147,"Brooklyn Public Library - Mill Basin, 2385 Ralph Avenue, Brooklyn, NY"
2148,"P.S. 003 - The Bedford Village Community School, 50 Jefferson Ave Brooklyn NY 11216"
2149,"NYPL- Bloomingdale Library, 150 West 100th Street, Manhattan, NY"
2150,"NYC Department of Health and Mental Hygiene- Bedford-Stuyvesant Center, 485 Throop Ave Brooklyn, New York United States, 11221, Brooklyn"
2151,"HANAC Corona Beacon at P.S. 19Q, 40-10 99th St, Corona, NY 11368, Queens"
2152,"Multi-Use Room - Full, A.R.R.O.W. Field House, 35-30 35th Street, Queens, NY"
2153,"Pier 6, Brooklyn Bridge Park, Atlantic Avenue and Furman Street, Brooklyn, NY"
2154,"Multi-Use Room, Greenbelt Recreation Center, 501 Brielle Avenue, Staten Island, NY"
2155,"Merchant's House Museum, 29 East 4th Street, Manhattan, NY"
2156,"Randall's Island Connector, Randall's Island Park, East River and Harlem River, Manhattan, NY"
2157,"Multipurpose Room, Betsy Head Park, Blake Ave., Dumont Ave. bet. Thomas Boyland St. and Bristol St. , Brooklyn, NY"
2158,"Athletic Courts, Torsney Playground, Skillman Ave. bet. 41 St. and 43 St., Queens, NY"
2159,"Pure Life Movement Studio, 7217 13th Ave, Brooklyn, NY 11228"
2160,"Sunnyside Community Services, 43-31 39th St, Queens, NY"
2161,"Brooklyn Public Library - Kings Highway Branch, 2115 Ocean Ave Brooklyn, New York United States, 11229"
2162,"Baychester Library, 2049 Asch Loop North, Bronx, NY"
2163,"Multi-Use Room, Williamsbridge Oval Recreation Center, 3225 Reservoir Oval East, Bronx, NY"
2164,"Jackie Robinson Park recreation center, Bradhurst Av and Edgecombe Av, W 145 St To, Manhattan, NY"
2165,"Multi-Use Room, J. Hood Wright Recreation Center, 351 Fort Washington Avenue, Manhattan, NY"
2166,"Oak Ridge, Forest Park, Queens, NY"
2167,"NYPL - Chatham Square Library, 33 E Broadway New York, New York United States, 10002, Manhattan"
2168,"Hudson Guild Fulton Community Center, 119 9th Ave New York, New York United States, 10001"
2169,"Brownsville Neighborhood Health Action Center, 259 Bristol Street, Brooklyn, NY"
2170,"Rock Climbing Wall Room, Gertrude Ederle Recreation Center, 232 W. 60th St., Manhattan, NY"
2171,"NYPL - Countee Cullen Library, 104 W 136th St New York, New York United States, 10030"
2172,"Dance Room, Highbridge Recreation Center, 2301 Amsterdam Avenue, Manhattan, NY"
2174,"Merchant's House Museum, 29 East 4th Street, Manhattan, NY"
2175,"Randall's Island Connector, Randall's Island Park, East River and Harlem River, Manhattan, NY"
2176,"Gymnasium, St. John’s Recreation Center, 1251 Prospect Place, Brooklyn, NY"
2177,"Bronx River Forest at Burke Bridge, Bronx Park, Southern Blvd,Webster,Burke Aves,Bronx Pk E,180 St, Bronx, NY"
2178,"Brooklyn Public Library - Park Slope, 431 6th Ave, Brooklyn, NY 11215, Brooklyn"
2179,"Dance Room, St. James Recreation Center, 2530 Jerome Ave, The Bronx, NY 10468, Bronx"
2180,"Queensbridge Park House, Queensboro Bridge, 41 Rd., 40 Ave. bet. The East River, Vernon Blvd., and 21 St., Queens, NY"
2181,"New York Public Library - Morningside Heights Branch, 2900 Broadway New York, New York United States, 10025, Manhattan"
2182,"NYPL - Spuyten Duyvil, 650 West 235th Street, Bronx, NY"
2183,"Hillside Arts and Letters Academy, 167-01 Gothic Drive, Queens, NY, Queens"
2184,"Herbert Von King Cultural Arts Center, 670 Lafayette Avenue, Brooklyn, NY"
2185,"Fit4Dance NYC, 21 Snyder Ave Brooklyn, New York United States, 11226, Brooklyn"
2186,"NYPL - George Bruce, 518 West 125th Street, Manhattan, NY"
2187,"Dance Room, Hamilton Fish Recreation Center, 128 Pitt Street, Manhattan, NY"
2188,"Dance Room, Thomas Jefferson Recreation Center, 2180 First Avenue, Manhattan, NY"
2189,"Van Cortlandt House Museum, Van Cortlandt Park, Broadway at West 246th Street, Bronx, NY"
2190,"Queens Public Library - Sunnyside, 43-06 Greenpoint Avenue, Queens, NY"
2191,"Queens Public Library - East Elmhurst, 95-06 Astoria Blvd Queens, New York United States, 11369, Queens"
2192,"Queens Public Library - Broadway, 40-20 Broadway, Long Island City, Queens, NY"
2193,"Front of the Center, Pelham Fritz Recreation Center, 18 Mount Morris Park West, New York, NY 10027, Manhattan"
2194,"Multi-Use Room D, McCarren Play Center, 776 Lorimer Street, Brooklyn, NY"
2195,"Queens Public Library - Bayside, 214-20 Northern Blvd Bayside, New York United States, 11361, Queens"
2196,"Queens Public Library - Corona, 38-23 104th St., Corona, NY 11368, Queens"
2197,"Dance Room, Chelsea Recreation Center, 430 W. 25th Street, Manhattan, NY"
2198,"Multi-Use Room, Williamsbridge Oval Recreation Center, 3225 Reservoir Oval East, Bronx, NY"
2199,"Stage, Hunts Point Recreation Center, 765 Manida Street, Bronx, NY, Bronx"
2200,"United Nations Ave South Entrance, Flushing Meadows Corona Park, Grand Central Pkwy, Van Wyck Exwy, Queens, NY"
2201,"Multi-Use Room, Greenbelt Recreation Center, 501 Brielle Avenue, Staten Island, NY"
2202,"Merchant's House Museum, 29 East 4th Street, Manhattan, NY"
2204,"Randall's Island Connector, Randall's Island Park, East River and Harlem River, Manhattan, NY"
2205,"Multipurpose Room, Betsy Head Park, Blake Ave., Dumont Ave. bet. Thomas Boyland St. and Bristol St. , Brooklyn, NY"
2206,"Dance Room, Constance Baker Motley Recreation Center, 348 East 54 Street, Manhattan, NY"
2207,"Entrance on 1st Ave. & 50th St., Bush Terminal Park, Marginal St. bet. 44 St. and 50 St., Brooklyn, NY"
2208,"Athletic Courts, Torsney Playground, Skillman Ave. bet. 41 St. and 43 St., Queens, NY"
2209,"Dance Room, Highbridge Recreation Center, 2301 Amsterdam Avenue, Manhattan, NY"
2210,"Buddy Monument, Forest Park, Park Lane South and Myrtle Avenue, Queens, NY"
2211,"Tilden Senior Center, 630 Mother Gaston Blvd Brooklyn, New York United States, 11212"
2212,"Multi-Use Room, Williamsbridge Oval Recreation Center, 3225 Reservoir Oval East, Bronx, NY"
2213,"Brooklyn Public Library - Sheepshead Bay, 2636 E. 14th St Brooklyn, NY 11235"
2214,"Multi-Use Room A, Pelham Fritz Recreation Center, 18 Mount Morris Park West, Manhattan, NY"
2215,"Greenbelt Nature Center - Hike Start Point, Blood Root Valley, Rockland Ave., Manor Ave., Brielle Ave., Forest Hill Rd., Staten Island, NY"
2216,"NYC Department of Health and Mental Hygiene- Bedford-Stuyvesant Center, 485 Throop Ave Brooklyn, New York United States, 11221, Brooklyn"
2217,"Ryan Health- Chelsea Clinton Community Health Center, 645 10th Ave, New York, NY 10036, Manhattan"
2218,"NYC Department of Health and Mental Hygiene- East Harlem Neighborhood Health Action Center, 158 E 115th st New York, New York United States, 10029, Manhattan"
2219,"Gymnasium (Full), Kwame Ture Recreation Center, 1527 Jesup Avenue, Bronx, NY"
2220,"Merchant's House Museum, 29 East 4th Street, Manhattan, NY"
2222,"Gymnasium, Rev. T. Wendell Foster Park and Recreation Center, Jerome Av to River Av bet. E 164 St and McClellan St at Cromwell Ave , Bronx, NY"
2223,"Seaman Avenue and Isham Street Entrance, Inwood Hill Park, Dyckman St, Hudson River, Harlem River S, Manhattan, NY"
2224,"Elton Street and Jamaica Avenue, Highland Park, Highland Blvd, Jamaica Ave, Jackie Robinson Pkwy, Queens, NY"
2225,"Westerleigh Park, Willard Ave., Springfield Ave., Maine Ave., Neal Dow Ave. , Staten Island, NY"
2227,"Multi-Use Room, Greenbelt Recreation Center, 501 Brielle Avenue, Staten Island, NY"
2228,"Gymnasium (Court), Al Oerter Recreation Center, 131-40 Fowler Ave., Queens, NY"
2229,"P.S. 361 Beacon - Woodside on the Move, 39-7 57th St., Queens, NY"
2230,"St. Mary's Annual 5K Start, East 149th and Eagle Ave, Bronx, NY"
2231,"Entrance - Lafayette Avenue and Morrison Avenue, Soundview Park, Bronx River, Bronx River Ave. bet. Lafayette Ave., Surf Dr. , Bronx, NY"
2232,"Lawn Near 79th Street Entrance, Shore Park and Parkway, 4 Ave., Shore Rd., Belt Pkwy., Verrazano Bridge, Brooklyn, NY"
2233,"Entrance to John Golden Park, 215th Place and 33rd Ave, Queens, NY"
2234,"Canarsie Park House, 88th Street and Seaview Avenue, Brooklyn, NY"
2235,"Baisley Pond Park House, Rockaway & Sutphin Boulevards, Queens, NY"
2236,"Astoria Park, Queens, NY"
2237,"Monsignor McGolrick Park, Msgr. McGolrick Park, Russell St., Monitor St. bet. Nassau Ave. and Driggs Ave., Brooklyn, NY"
2238,"Queens Community House Beacon @ PS 149, 93-11 34th Ave, Queens, NY"
2239,"Pier 35, East River Waterfront Esplanade, Rutgers Slip and South St, Manhattan, NY"
2240,"Upper Highland Park, Highland Boulevard and Bulwer Place, Brooklyn, NY"
2241,"Dance Room, Thomas Jefferson Recreation Center, 2180 First Avenue, Manhattan, NY"
2242,"Leif Ericson Park, 67 St., 66 St. bet. 4 Ave. and Ft. Hamilton Pkwy., Brooklyn, NY"
2243,"Inwood Hill Park, Dyckman St, Hudson River, Harlem River S, Manhattan, NY"
2244,"Entrance - Baisley Blvd. & 157th Street, Baisley Pond Park, N. Conduit Ave., 116 Ave. bet. 150 St., Supthin Blvd., and Baisley Blvd. S. , Queens, NY"
2245,"Nevada Avenue Parking Lot, High Rock Park, 200 Nevada Avenue, Staten Island, NY"
2246,"Gymnasium, St. John’s Recreation Center, 1251 Prospect Place, Brooklyn, NY"
2247,"Queens Public Library - Cambria Heights, 218-13 Linden Blvd, Queens, NY 11411"
2248,"BPL- Macon Library, 361 Lewis Avenue, Brooklyn, Brooklyn, NY"
2249,"Brooklyn Public Library - New Utrecht, 1743 86th Street, New York, NY"
2250,"Dance Room, Highbridge Recreation Center, 2301 Amsterdam Avenue, Manhattan, NY"
2251,"University Settlement - Atlantic Terminal Community Center, 501 Carlton Ave, Brooklyn, New York, United States, 11238, Brooklyn"
2252,"BronxWorks - Classic Community Center, 286 East 156th Street, Bronx, NY"
2253,"Queens Public Library - Far Rockaway, 1637 Central Ave Far Rockaway, New York, 11691"
2254,"Fort Greene Park Visitor Center, Myrtle Ave., De Kalb Ave. bet. Washington Park and St. Edward's St., Brooklyn, NY"
2255,"Aurora Pond, Udall's Park Preserve, Northern Blvd., 244 St. to 247 St., Douglas Rd., Little Neck Bay, Queens, NY"
2256,"Center for Wellbeing and Happiness, 101 Avenue D, New York, NY 10009, Manhattan"
2257,"NYPL - Tompkins Square Library, 331 East 10th Street (btw Aves A&B), Manhattan, NY"
2258,"BronxWorks - Classic Community Center, 286 East 156th Street, Bronx, NY"
2259,"Dance Room, Chelsea Recreation Center, 430 W. 25th Street, Manhattan, NY"
2260,"Dance Room, St. James Recreation Center, 2530 Jerome Ave, The Bronx, NY 10468, Bronx"
2261,"Brooklyn Public Library - Marcy, 617 Dekalb Avenue, Brooklyn, NY 11216, Brooklyn"
2262,"Brooklyn Public Library - Bay Ridge, 7223 Ridge Blvd, Brooklyn, NY 11209, Brooklyn"
2263,"Ballroom, Fort Hamilton Senior Recreation Center, 9941 Fort Hamilton Parkway, Brooklyn, NY"
2264,"Multi-Use Room B, Pelham Fritz Recreation Center, 18 Mount Morris Park West, Manhattan, NY"
2265,"Seaman Avenue and Isham Street, Inwood Hill Park, Dyckman St, Hudson River, Harlem River S, Manhattan, NY"
2266,"Orchard Beach Nature Center, Pelham Bay Park, Bruckner Blvd, Eastchester, Hutchinson, Bronx, NY"
2267,"Merchant's House Museum, 29 East 4th Street, Manhattan, NY"
2268,"Audubon Center at the Boathouse, Prospect Park, Prospect Pk W, Flatbush, Parkside, Ocean Aves, Brooklyn, NY"
2269,"Merchant's House Museum, 29 East 4th Street, Manhattan, NY"
2270,"Conference House Park, Pittsville St., Hylan Blvd. Richard Ave., Staten Island, NY"
2271,"Cunningham Park Parking Lot, Union Turnpike and 197th Street, Queens, NY"
2272,"Carmine Carro Community Center, Marine Park, 3000 Fillmore Ave, Brooklyn, NY"
2273,"Skyline Playground Garden, Cottages Hill New Brighton Park, Clyde Place and Prospect Avenue, Staten Island, NY"
2274,"Vermont Place Parking Lot, Highland Park, Vermont Place and Highland Boulevard, Queens, NY"
2275,"Sunset Park Recreation Center, 4200 7th Avenue, Brooklyn, NY"
2276,"McKinley Park, 73 St., Ft. Hamilton Pkwy., 7 Ave., Brooklyn, NY"
2277,"Multi-Use Room, Williamsbridge Oval Recreation Center, 3225 Reservoir Oval East, Bronx, NY"
2278,"Park Drive N and Signs Road, Freshkills Park, Staten Island, NY, 10314, Staten Island"
2279,"Garden of Resilience, 179-18 145th Drive Springfield Gardens, NY 11434"
2280,"Ewen Park Dog Run, Johnson Av, W 232 St, Riverdale Av, Bronx, NY"
2281,"Entrance - 215th Place and 33rd Road, Crocheron Park, 214 Pl., 214 La., 215 Pl, Cross Island Pkwy. bet. 33 Ave. and 35 Ave., Queens, NY"
2282,"Fort Greene Park Visitor Center, Myrtle Ave., De Kalb Ave. bet. Washington Park and St. Edward's St., Brooklyn, NY"
2283,"Rochester Avenue and President Street, Lincoln Terrace / Arthur S. Somers Park, Eastern Pkwy., E. New York Ave. bet. Rochester Ave. and Portal St., Brooklyn"
2284,"Entrance - 85th Street and Central Park West, 5 Av To Central Park W, 59 St To 110 St, Manhattan, NY"
2285,"Merchant's House Museum, 29 East 4th Street, Manhattan, NY"
2286,"Van Cortlandt Nature Center, Van Cortlandt Park, Broadway, Jerome Ave,City Line,Van Cortlandt Pk S, Bronx, NY"
2287,"Union Turnpike and 196th Street, Cunningham Park, Horace Harding Expwy, Grand Central Pkwy, Queens, NY"
2288,"Multipurpose Room, Betsy Head Park, Blake Ave., Dumont Ave. bet. Thomas Boyland St. and Bristol St. , Brooklyn, NY"
2289,"Athletic Courts, Torsney Playground, Skillman Ave. bet. 41 St. and 43 St., Queens, NY"
2290,"New York Public Library - Morningside Heights Branch, 2900 Broadway New York, New York United States, 10025, Manhattan"
2291,"Stuyvesant Square, Rutherford Pl. To N D Perlman Pl., E 15 St. To E 17 St. , Manhattan, NY"
2292,"Sunnyside Community Services, 43-31 39th St, Queens, NY"
2293,"Queens Public Library - Bayside, 214-20 Northern Blvd Bayside, New York United States, 11361, Queens"
2294,"Brooklyn Public Library - Kings Highway Branch, 2115 Ocean Ave Brooklyn, New York United States, 11229"
2295,"Multi-Use Room, Williamsbridge Oval Recreation Center, 3225 Reservoir Oval East, Bronx, NY"
2296,"NYPL - Eastchester Library, 1385 Gun Hill Road, Bronx, NY"
2297,"Queens Public Library - Corona, 38-23 104th St., Corona, NY 11368, Queens"
2298,"Dance Room, Highbridge Recreation Center, 2301 Amsterdam Avenue, Manhattan, NY"
2299,"NYPL - Hamilton Grange Library, 503 West 145th Street New York, New York United States, 10031, Manhattan"
2300,"PS 503/PS 506 Beacon - Center for Family Life, 333 60th Street Brooklyn, New York, 11220"
2301,"Multi-Use Room, Asser Levy Recreation Center, 392 Asser Levy Place, Manhattan, NY"
2302,"Ryan Health- Chelsea Clinton Community Health Center, 645 10th Ave, New York, NY 10036, Manhattan"
2303,"Dance Room, Highbridge Recreation Center, 2301 Amsterdam Avenue, Manhattan, NY"
2304,"Fort Totten Park-Building 422 - NE Queens Headquarters, 422 Weaver Ave, Fort Totten, NY 11359, Queens"
2305,"Bartow Community Center - Room 31, 2049 Bartow Avenue, Bronx, NY"
2306,"Multi-Use Room C, McCarren Play Center, 776 Lorimer Street, Brooklyn, NY"
2307,"Dance Room, Gertrude Ederle Recreation Center, 232 W. 60th St., Manhattan, NY"
2309,"Gymnasium, St. John’s Recreation Center, 1251 Prospect Place, Brooklyn, NY"
2310,"Sunnyside Community Services, 43-31 39th St, Queens, NY"
2311,"Bronx River Forest at Burke Bridge, Bronx Park, Southern Blvd,Webster,Burke Aves,Bronx Pk E,180 St, Bronx, NY"
2312,"Dance Room, Highbridge Recreation Center, 2301 Amsterdam Avenue, Manhattan, NY"
2313,"Sunset Park Recreation Center, 43rd Street at 7th Avenue, Brooklyn, NY"
2314,"Queensbridge Park House, Queensboro Bridge, 41 Rd., 40 Ave. bet. The East River, Vernon Blvd., and 21 St., Queens, NY"
2315,"Ralph Bunche Park, 1 Ave., bet. E. 42 St. and E. 43 St., Manhattan, NY"
2316,"Multi-Use Room, Williamsbridge Oval Recreation Center, 3225 Reservoir Oval East, Bronx, NY"
2317,"Queens Public Library - Ozone Park, 92-24 Rockaway Blvd Queens, NY, 11417"
2318,"Brooklyn Public Library - Mill Basin, 2385 Ralph Avenue, Brooklyn, NY"
2319,"NYPL- Bloomingdale Library, 150 West 100th Street, Manhattan, NY"
2320,"P.S. 003 - The Bedford Village Community School, 50 Jefferson Ave Brooklyn NY 11216"
2321,"HANAC Corona Beacon at P.S. 19Q, 40-10 99th St, Corona, NY 11368, Queens"
2322,"Multi-Use Room - Full, A.R.R.O.W. Field House, 35-30 35th Street, Queens, NY"
2323,"Pier 6, Brooklyn Bridge Park, Atlantic Avenue and Furman Street, Brooklyn, NY"
2324,"Multi-Use Room, Greenbelt Recreation Center, 501 Brielle Avenue, Staten Island, NY"
2325,"Merchant's House Museum, 29 East 4th Street, Manhattan, NY"
2326,"Multipurpose Room, Betsy Head Park, Blake Ave., Dumont Ave. bet. Thomas Boyland St. and Bristol St. , Brooklyn, NY"
2327,"Athletic Courts, Torsney Playground, Skillman Ave. bet. 41 St. and 43 St., Queens, NY"
