id,address,"Geocodio Latitude","Geocodio Longitude","Geocodio Accuracy Score","Geocodio Accuracy Type","Geocodio Address Line 1","Geocodio Address Line 2","Geocodio Address Line 3","Geocodio House Number","Geocodio Street","Geocodio Unit Type","Geocodio Unit Number","Geocodio City","Geocodio State","Geocodio County","Geocodio Postal Code","Geocodio Country","Geocodio Source"
76,"Multi-Use Room, Williamsbridge Oval Recreation Center, 3225 Reservoir Oval East, Bronx, NY",40.876102,-73.878067,1,street_center,"Reservoir Oval E",,"Bronx, NY 10467",,"Reservoir Oval E",,,Bronx,NY,"Bronx County",10467,US,"TIGER/Line® dataset from the US Census Bureau"
77,"Queens Public Library - Corona, 38-23 104th St., Corona, NY 11368, Queens",40.750873,-73.862076,1,rooftop,"38-23 104th St",,"Corona, NY 11368",38-23,"104th St",,,Corona,NY,"Queens County",11368,US,"City of New York"
78,"NYPL - Eastchester Library, 1385 Gun Hill Road, Bronx, NY",40.870104,-73.84516,1,rooftop,"1385 E Gun Hill Rd",,"Bronx, NY 10469",1385,"E Gun Hill Rd",,,Bronx,NY,"Bronx County",10469,US,"City of New York"
79,"Dance Room, Highbridge Recreation Center, 2301 Amsterdam Avenue, Manhattan, NY",40.842852,-73.934363,1,rooftop,"2301 Amsterdam Ave",,"New York, NY 10033",2301,"Amsterdam Ave",,,"New York",NY,"New York County",10033,US,"City of New York"
80,"NYPL - Hamilton Grange Library, 503 West 145th Street New York, New York United States, 10031, Manhattan",40.825604,-73.948087,1,rooftop,"503 W 145th St",,"New York, NY 10031",503,"W 145th St",,,"New York",NY,"New York County",10031,US,"City of New York"
81,"PS 503/PS 506 Beacon - Center for Family Life, 333 60th Street Brooklyn, New York, 11220",40.641384,-74.01927,1,street_center,"60th St",,"Brooklyn, NY 11220",,"60th St",,,Brooklyn,NY,"Kings County",11220,US,"TIGER/Line® dataset from the US Census Bureau"
82,"Multi-Use Room, Asser Levy Recreation Center, 392 Asser Levy Place, Manhattan, NY",40.736219,-73.975886,1,rooftop,"392 Asser Levy Pl",,"New York, NY 10010",392,"Asser Levy Pl",,,"New York",NY,"New York County",10010,US,"City of New York"
83,"Ryan Health- Chelsea Clinton Community Health Center, 645 10th Ave, New York, NY 10036, Manhattan",40.762072,-73.993927,1,rooftop,"645 10th Ave",,"New York, NY 10036",645,"10th Ave",,,"New York",NY,"New York County",10036,US,"City of New York"
84,"Fort Totten Park-Building 422 - NE Queens Headquarters, 422 Weaver Ave, Fort Totten, NY 11359, Queens",40.792991,-73.776669,1,rooftop,"422 Weaver Ave",,"Bayside, NY 11359",422,"Weaver Ave",,,Bayside,NY,"Queens County",11359,US,"City of New York"
85,"Bartow Community Center - Room 31, 2049 Bartow Avenue, Bronx, NY",40.867647,-73.835238,0.7,street_center,"Bartow Ave",,"Bronx, NY 10469",,"Bartow Ave",,,Bronx,NY,"Bronx County",10469,US,"TIGER/Line® dataset from the US Census Bureau"
86,"Multi-Use Room C, McCarren Play Center, 776 Lorimer Street, Brooklyn, NY",40.720204,-73.950049,1,rooftop,"776 Lorimer St",,"Brooklyn, NY 11222",776,"Lorimer St",,,Brooklyn,NY,"Kings County",11222,US,"City of New York"
87,"Dance Room, Gertrude Ederle Recreation Center, 232 W. 60th St., Manhattan, NY",40.769615,-73.983773,1,street_center,"W 60th St",,"New York, NY 10023",,"W 60th St",,,"New York",NY,"New York County",10023,US,"TIGER/Line® dataset from the US Census Bureau"
89,"Gymnasium, St. John’s Recreation Center, 1251 Prospect Place, Brooklyn, NY",40.673739,-73.93487,1,rooftop,"1251 Prospect Pl",,"Brooklyn, NY 11213",1251,"Prospect Pl",,,Brooklyn,NY,"Kings County",11213,US,"City of New York"
90,"Sunnyside Community Services, 43-31 39th St, Queens, NY",40.744961,-73.925802,1,rooftop,"43-31 39th St",,"Sunnyside, NY 11104",43-31,"39th St",,,Sunnyside,NY,"Queens County",11104,US,"City of New York"
91,"Bronx River Forest at Burke Bridge, Bronx Park, Southern Blvd,Webster,Burke Aves,Bronx Pk E,180 St, Bronx, NY",40.871503,-73.870567,1,intersection,"Bronx Park E and Burke Ave",,"Bronx, NY 10467",,"Bronx Park E",,,Bronx,NY,"Bronx County",10467,US,"© OpenStreetMap contributors"
92,"Dance Room, Highbridge Recreation Center, 2301 Amsterdam Avenue, Manhattan, NY",40.842852,-73.934363,1,rooftop,"2301 Amsterdam Ave",,"New York, NY 10033",2301,"Amsterdam Ave",,,"New York",NY,"New York County",10033,US,"City of New York"
93,"Sunset Park Recreation Center, 4200 7th Avenue, Brooklyn, NY",40.646882,-74.002041,1,rooftop,"4200 7th Ave",,"Brooklyn, NY 11232",4200,"7th Ave",,,Brooklyn,NY,"Kings County",11232,US,"City of New York"
94,"Queensbridge Park House, Queensboro Bridge, 41 Rd., 40 Ave. bet. The East River, Vernon Blvd., and 21 St., Queens, NY",40.753998,-73.94243,1,intersection,"21st St and 41st Ave",,"Long Island City, NY 11101",,"21st St",,,"Long Island City",NY,"Queens County",11101,US,"© OpenStreetMap contributors"
95,"Ralph Bunche Park, 1 Ave., bet. E. 42 St. and E. 43 St., Manhattan, NY",40.749491,-73.969324,1,intersection,"1st Ave and E 43rd St",,"New York, NY 10017",,"1st Ave",,,"New York",NY,"New York County",10017,US,"© OpenStreetMap contributors"
96,"Multi-Use Room, Williamsbridge Oval Recreation Center, 3225 Reservoir Oval East, Bronx, NY",40.876102,-73.878067,1,street_center,"Reservoir Oval E",,"Bronx, NY 10467",,"Reservoir Oval E",,,Bronx,NY,"Bronx County",10467,US,"TIGER/Line® dataset from the US Census Bureau"
97,"Queens Public Library - Ozone Park, 92-24 Rockaway Blvd Queens, NY, 11417",40.681027,-73.846626,1,rooftop,"92-24 Rockaway Blvd",,"Ozone Park, NY 11417",92-24,"Rockaway Blvd",,,"Ozone Park",NY,"Queens County",11417,US,"City of New York"
98,"NYPL- Bloomingdale Library, 150 West 100th Street, Manhattan, NY",40.796032,-73.967545,1,rooftop,"150 W 100th St",,"New York, NY 10025",150,"W 100th St",,,"New York",NY,"New York County",10025,US,"City of New York"
99,"NYC Department of Health and Mental Hygiene- Bedford-Stuyvesant Center, 485 Throop Ave Brooklyn, New York United States, 11221, Brooklyn",40.685554,-73.941283,1,rooftop,"485 Throop Ave",,"Brooklyn, NY 11221",485,"Throop Ave",,,Brooklyn,NY,"Kings County",11221,US,"City of New York"
100,"Brooklyn Public Library - Mill Basin, 2385 Ralph Avenue, Brooklyn, NY",40.619894,-73.917098,1,rooftop,"2385 Ralph Ave",,"Brooklyn, NY 11234",2385,"Ralph Ave",,,Brooklyn,NY,"Kings County",11234,US,"City of New York"
101,"P.S. 003 - The Bedford Village Community School, 50 Jefferson Ave Brooklyn NY 11216",40.679194,-73.954177,0.7,street_center,"Bedford Pl",50,"Brooklyn, NY 11216",,"Bedford Pl",,50,Brooklyn,NY,"Kings County",11216,US,"TIGER/Line® dataset from the US Census Bureau"
102,"HANAC Corona Beacon at P.S. 19Q, 40-10 99th St, Corona, NY 11368, Queens",40.749061,-73.866534,1,rooftop,"40-10 99th St",,"Corona, NY 11368",40-10,"99th St",,,Corona,NY,"Queens County",11368,US,"City of New York"
103,"Multi-Use Room - Full, A.R.R.O.W. Field House, 35-30 35th Street, Queens, NY",40.755868,-73.926375,1,rooftop,"35-30 35th St",,"Astoria, NY 11106",35-30,"35th St",,,Astoria,NY,"Queens County",11106,US,"City of New York"
104,"Pier 6, Brooklyn Bridge Park, Atlantic Avenue and Furman Street, Brooklyn, NY",40.585798,-73.963651,0.9,street_center,"E 6th St",,"Brooklyn, NY 11235",,"E 6th St",,,Brooklyn,NY,"Kings County",11235,US,"TIGER/Line® dataset from the US Census Bureau"
105,"Multi-Use Room, Greenbelt Recreation Center, 501 Brielle Avenue, Staten Island, NY",40.591722,-74.139209,1,rooftop,"501 Brielle Ave",,"Staten Island, NY 10314",501,"Brielle Ave",,,"Staten Island",NY,"Richmond County",10314,US,"City of New York"
106,"Merchant's House Museum, 29 East 4th Street, Manhattan, NY",40.727614,-73.992389,1,rooftop,"29 E 4th St",,"New York, NY 10003",29,"E 4th St",,,"New York",NY,"New York County",10003,US,"City of New York"
107,"Multipurpose Room, Betsy Head Park, Blake Ave., Dumont Ave. bet. Thomas Boyland St. and Bristol St. , Brooklyn, NY",40.653302,-73.908472,1,street_center,"Bristol St",,"Brooklyn, NY 11236",,"Bristol St",,,Brooklyn,NY,"Kings County",11236,US,"TIGER/Line® dataset from the US Census Bureau"
108,"Athletic Courts, Torsney Playground, Skillman Ave. bet. 41 St. and 43 St., Queens, NY",40.767607,-73.908661,1,street_center,"43rd St",,"Astoria, NY 11103",,"43rd St",,,Astoria,NY,"Queens County",11103,US,"TIGER/Line® dataset from the US Census Bureau"
109,"Pure Life Movement Studio, 7217 13th Ave, Brooklyn, NY 11228",40.621534,-74.005961,1,rooftop,"7217 13th Ave",,"Brooklyn, NY 11228",7217,"13th Ave",,,Brooklyn,NY,"Kings County",11228,US,"City of New York"
110,"Sunnyside Community Services, 43-31 39th St, Queens, NY",40.744961,-73.925802,1,rooftop,"43-31 39th St",,"Sunnyside, NY 11104",43-31,"39th St",,,Sunnyside,NY,"Queens County",11104,US,"City of New York"
111,"Baychester Library, 2049 Asch Loop North, Bronx, NY",40.870828,-73.829213,1,rooftop,"2049 Asch Loop",,"Bronx, NY 10475",2049,"Asch Loop",,,Bronx,NY,"Bronx County",10475,US,"City of New York"
112,"Brooklyn Public Library - Kings Highway Branch, 2115 Ocean Ave Brooklyn, New York United States, 11229",40.610289,-73.953252,1,rooftop,"2115 Ocean Ave",,"Brooklyn, NY 11229",2115,"Ocean Ave",,,Brooklyn,NY,"Kings County",11229,US,"City of New York"
113,"Shirley Chisolm Circle, Brower Park, St. Mark's Ave., Park Pl. bet. Brooklyn Ave. and Kingston Ave., Brooklyn, NY",40.697738,-73.93154,0.85,street_center,"Charles Pl",,"Brooklyn, NY 11221",,"Charles Pl",,,Brooklyn,NY,"Kings County",11221,US,"TIGER/Line® dataset from the US Census Bureau"
114,"Multi-Use Room, Williamsbridge Oval Recreation Center, 3225 Reservoir Oval East, Bronx, NY",40.876102,-73.878067,1,street_center,"Reservoir Oval E",,"Bronx, NY 10467",,"Reservoir Oval E",,,Bronx,NY,"Bronx County",10467,US,"TIGER/Line® dataset from the US Census Bureau"
115,"Multi-Use Room, J. Hood Wright Recreation Center, 351 Fort Washington Avenue, Manhattan, NY",40.846394,-73.940449,1,rooftop,"351 Ft Washington Ave",,"New York, NY 10033",351,"Ft Washington Ave",,,"New York",NY,"New York County",10033,US,"City of New York"
116,"West 218th Street and Indian Road, Inwood Hill Park, Dyckman St, Hudson River, Harlem River S, Manhattan, NY",40.873022,-73.918459,1,intersection,"Indian Rd and W 218th St",,"New York, NY 10034",,"Indian Rd",,,"New York",NY,"New York County",10034,US,"© OpenStreetMap contributors"
117,"Oak Ridge, Forest Park, Queens, NY",40.602682,-73.739713,1,street_center,"Oak Dr",,"Far Rockaway, NY 11691",,"Oak Dr",,,"Far Rockaway",NY,"Queens County",11691,US,"TIGER/Line® dataset from the US Census Bureau"
118,"Hudson Guild Fulton Community Center, 119 9th Ave New York, New York United States, 10001",40.743252,-74.003941,1,rooftop,"119 9th Ave",,"New York, NY 10011",119,"9th Ave",,,"New York",NY,"New York County",10011,US,"City of New York"
119,"Brownsville Neighborhood Health Action Center, 259 Bristol Street, Brooklyn, NY",40.664807,-73.911289,1,rooftop,"259 Bristol St",,"Brooklyn, NY 11212",259,"Bristol St",,,Brooklyn,NY,"Kings County",11212,US,"City of New York"
121,"Rock Climbing Wall Room, Gertrude Ederle Recreation Center, 232 W. 60th St., Manhattan, NY",40.769615,-73.983773,1,street_center,"W 60th St",,"New York, NY 10023",,"W 60th St",,,"New York",NY,"New York County",10023,US,"TIGER/Line® dataset from the US Census Bureau"
122,"Dance Room, Highbridge Recreation Center, 2301 Amsterdam Avenue, Manhattan, NY",40.842852,-73.934363,1,rooftop,"2301 Amsterdam Ave",,"New York, NY 10033",2301,"Amsterdam Ave",,,"New York",NY,"New York County",10033,US,"City of New York"
123,"NYPL - Chatham Square Library, 33 E Broadway New York, New York United States, 10002, Manhattan",40.713424,-73.996502,1,rooftop,"33 E Broadway",,"New York, NY 10002",33,"E Broadway",,,"New York",NY,"New York County",10002,US,"City of New York"
124,"NYPL - Countee Cullen Library, 104 W 136th St New York, New York United States, 10030",40.814971,-73.941064,1,rooftop,"104 W 136th St",,"New York, NY 10030",104,"W 136th St",,,"New York",NY,"New York County",10030,US,"City of New York"
125,"Merchant's House Museum, 29 East 4th Street, Manhattan, NY",40.727614,-73.992389,1,rooftop,"29 E 4th St",,"New York, NY 10003",29,"E 4th St",,,"New York",NY,"New York County",10003,US,"City of New York"
126,"Gymnasium, St. John’s Recreation Center, 1251 Prospect Place, Brooklyn, NY",40.673739,-73.93487,1,rooftop,"1251 Prospect Pl",,"Brooklyn, NY 11213",1251,"Prospect Pl",,,Brooklyn,NY,"Kings County",11213,US,"City of New York"
127,"Brooklyn Public Library - Park Slope, 431 6th Ave, Brooklyn, NY 11215, Brooklyn",40.668275,-73.983539,1,rooftop,"431 6th Ave",,"Brooklyn, NY 11215",431,"6th Ave",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
128,"Queensbridge Park House, Queensboro Bridge, 41 Rd., 40 Ave. bet. The East River, Vernon Blvd., and 21 St., Queens, NY",40.753998,-73.94243,1,intersection,"21st St and 41st Ave",,"Long Island City, NY 11101",,"21st St",,,"Long Island City",NY,"Queens County",11101,US,"© OpenStreetMap contributors"
129,"Dance Room, St. James Recreation Center, 2530 Jerome Ave, The Bronx, NY 10468, Bronx",40.864501,-73.899147,1,rooftop,"2530 Jerome Ave",,"Bronx, NY 10468",2530,"Jerome Ave",,,Bronx,NY,"Bronx County",10468,US,"City of New York"
130,"New York Public Library - Morningside Heights Branch, 2900 Broadway New York, New York United States, 10025, Manhattan",40.806174,-73.964917,1,rooftop,"2900 Broadway",,"New York, NY 10025",2900,Broadway,,,"New York",NY,"New York County",10025,US,"City of New York"
131,"NYPL - Spuyten Duyvil, 650 West 235th Street, Bronx, NY",40.886343,-73.91464,1,rooftop,"650 W 235th St",,"Bronx, NY 10463",650,"W 235th St",,,Bronx,NY,"Bronx County",10463,US,"City of New York"
132,"Oak Ridge, Forest Park, Queens, NY",40.602682,-73.739713,1,street_center,"Oak Dr",,"Far Rockaway, NY 11691",,"Oak Dr",,,"Far Rockaway",NY,"Queens County",11691,US,"TIGER/Line® dataset from the US Census Bureau"
133,"Hillside Arts and Letters Academy, 167-01 Gothic Drive, Queens, NY, Queens",40.745263,-73.711159,0.6,place,,,"Queens, NY 11004",,,,,Queens,NY,"Queens County",11004,US,"TIGER/Line® dataset from the US Census Bureau"
134,"Herbert Von King Cultural Arts Center, 670 Lafayette Avenue, Brooklyn, NY",40.689896,-73.946526,1,rooftop,"670 Lafayette Ave",,"Brooklyn, NY 11216",670,"Lafayette Ave",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
135,"Fit4Dance NYC, 21 Snyder Ave Brooklyn, New York United States, 11226, Brooklyn",40.648683,-73.957287,1,rooftop,"21 Snyder Ave",,"Brooklyn, NY 11226",21,"Snyder Ave",,,Brooklyn,NY,"Kings County",11226,US,"City of New York"
136,"NYPL - George Bruce, 518 West 125th Street, Manhattan, NY",40.813831,-73.956898,1,rooftop,"518 W 125th St",,"New York, NY 10027",518,"W 125th St",,,"New York",NY,"New York County",10027,US,"City of New York"
137,"Dance Room, Hamilton Fish Recreation Center, 128 Pitt Street, Manhattan, NY",40.716393,-73.98347,1,street_center,"Pitt St",,"New York, NY 10002",,"Pitt St",,,"New York",NY,"New York County",10002,US,"TIGER/Line® dataset from the US Census Bureau"
138,"Queens Public Library - Corona, 38-23 104th St., Corona, NY 11368, Queens",40.750873,-73.862076,1,rooftop,"38-23 104th St",,"Corona, NY 11368",38-23,"104th St",,,Corona,NY,"Queens County",11368,US,"City of New York"
139,"Queens Public Library - Bayside, 214-20 Northern Blvd Bayside, New York United States, 11361, Queens",40.760222,-73.768439,1,rooftop,"214-20 Northern Blvd",,"Bayside, NY 11361",214-20,"Northern Blvd",,,Bayside,NY,"Queens County",11361,US,"City of New York"
140,"Multi-Use Room D, McCarren Play Center, 776 Lorimer Street, Brooklyn, NY",40.720204,-73.950049,1,rooftop,"776 Lorimer St",,"Brooklyn, NY 11222",776,"Lorimer St",,,Brooklyn,NY,"Kings County",11222,US,"City of New York"
141,"Queens Public Library - Broadway, 40-20 Broadway, Long Island City, Queens, NY",40.7586,-73.918473,1,rooftop,"40-20 Broadway",,"Astoria, NY 11103",40-20,Broadway,,,Astoria,NY,"Queens County",11103,US,"City of New York"
142,"GreenThumb Office, 100 Gold Street, Suite 3100, Manhattan, NY",40.710464,-74.003634,0.9,rooftop,"100 Gold St",,"New York, NY 10038",100,"Gold St",,,"New York",NY,"New York County",10038,US,"City of New York"
143,"Queens Public Library - Sunnyside, 43-06 Greenpoint Avenue, Queens, NY",40.740912,-73.921701,0.99,rooftop,"43-6 Greenpoint Ave",,"Brooklyn, NY 11222",43-6,"Greenpoint Ave",,,Brooklyn,NY,"Queens County",11222,US,"City of New York"
144,"Dance Room, Thomas Jefferson Recreation Center, 2180 First Avenue, Manhattan, NY",40.736067,-73.97898,1,street_center,"1st Ave",,"New York, NY 10010",,"1st Ave",,,"New York",NY,"New York County",10010,US,"TIGER/Line® dataset from the US Census Bureau"
145,"Queens Public Library - East Elmhurst, 95-06 Astoria Blvd Queens, New York United States, 11369, Queens",40.762575,-73.873952,1,rooftop,"95-6 Astoria Blvd",,"East Elmhurst, NY 11369",95-6,"Astoria Blvd",,,"East Elmhurst",NY,"Queens County",11369,US,"City of New York"
146,"Dance Room, Chelsea Recreation Center, 430 W. 25th Street, Manhattan, NY",40.748348,-74.001995,1,rooftop,"430 W 25th St",,"New York, NY 10001",430,"W 25th St",,,"New York",NY,"New York County",10001,US,"City of New York"
147,"Multi-Use Room, Williamsbridge Oval Recreation Center, 3225 Reservoir Oval East, Bronx, NY",40.876102,-73.878067,1,street_center,"Reservoir Oval E",,"Bronx, NY 10467",,"Reservoir Oval E",,,Bronx,NY,"Bronx County",10467,US,"TIGER/Line® dataset from the US Census Bureau"
148,"Stage, Hunts Point Recreation Center, 765 Manida Street, Bronx, NY, Bronx",40.815,-73.889071,1,rooftop,"765 Manida St",,"Bronx, NY 10474",765,"Manida St",,,Bronx,NY,"Bronx County",10474,US,"City of New York"
149,"United Nations Ave South Entrance, Flushing Meadows Corona Park, Grand Central Pkwy, Van Wyck Exwy, Queens, NY",40.744419,-73.844695,1,street_center,"United Nations Ave S",,"Corona, NY 11368",,"United Nations Ave S",,,Corona,NY,"Queens County",11368,US,"TIGER/Line® dataset from the US Census Bureau"
150,"Merchant's House Museum, 29 East 4th Street, Manhattan, NY",40.727614,-73.992389,1,rooftop,"29 E 4th St",,"New York, NY 10003",29,"E 4th St",,,"New York",NY,"New York County",10003,US,"City of New York"
151,"Multi-Use Room, Greenbelt Recreation Center, 501 Brielle Avenue, Staten Island, NY",40.591722,-74.139209,1,rooftop,"501 Brielle Ave",,"Staten Island, NY 10314",501,"Brielle Ave",,,"Staten Island",NY,"Richmond County",10314,US,"City of New York"
153,"Multipurpose Room, Betsy Head Park, Blake Ave., Dumont Ave. bet. Thomas Boyland St. and Bristol St. , Brooklyn, NY",40.653302,-73.908472,1,street_center,"Bristol St",,"Brooklyn, NY 11236",,"Bristol St",,,Brooklyn,NY,"Kings County",11236,US,"TIGER/Line® dataset from the US Census Bureau"
154,"Athletic Courts, Torsney Playground, Skillman Ave. bet. 41 St. and 43 St., Queens, NY",40.767607,-73.908661,1,street_center,"43rd St",,"Astoria, NY 11103",,"43rd St",,,Astoria,NY,"Queens County",11103,US,"TIGER/Line® dataset from the US Census Bureau"
155,"Dance Room, Constance Baker Motley Recreation Center, 348 East 54 Street, Manhattan, NY",40.756468,-73.964532,1,street_center,"E 54th St",,"New York, NY 10022",,"E 54th St",,,"New York",NY,"New York County",10022,US,"TIGER/Line® dataset from the US Census Bureau"
156,"Dance Room, Highbridge Recreation Center, 2301 Amsterdam Avenue, Manhattan, NY",40.842852,-73.934363,1,rooftop,"2301 Amsterdam Ave",,"New York, NY 10033",2301,"Amsterdam Ave",,,"New York",NY,"New York County",10033,US,"City of New York"
157,"Vermont Place Parking Lot, Highland Park, Vermont Place and Highland Boulevard, Queens, NY",40.658408,-73.888336,0.95,street_center,"Vermont St",,"Brooklyn, NY 11207",,"Vermont St",,,Brooklyn,NY,"Kings County",11207,US,"TIGER/Line® dataset from the US Census Bureau"
158,"Tilden Senior Center, 630 Mother Gaston Blvd Brooklyn, New York United States, 11212",40.663487,-73.905602,1,rooftop,"630 Mother Gaston Blvd",,"Brooklyn, NY 11212",630,"Mother Gaston Blvd",,,Brooklyn,NY,"Kings County",11212,US,"City of New York"
159,"Brooklyn Public Library - Sheepshead Bay, 2636 E. 14th St Brooklyn, NY 11235",40.586985,-73.955283,1,rooftop,"2636 E 14th St",,"Brooklyn, NY 11235",2636,"E 14th St",,,Brooklyn,NY,"Kings County",11235,US,"City of New York"
160,"Multi-Use Room, Williamsbridge Oval Recreation Center, 3225 Reservoir Oval East, Bronx, NY",40.876102,-73.878067,1,street_center,"Reservoir Oval E",,"Bronx, NY 10467",,"Reservoir Oval E",,,Bronx,NY,"Bronx County",10467,US,"TIGER/Line® dataset from the US Census Bureau"
161,"Multi-Use Room A, Pelham Fritz Recreation Center, 18 Mount Morris Park West, Manhattan, NY",40.80491,-73.945021,1,rooftop,"18 Mt Morris Park W",,"New York, NY 10027",18,"Mt Morris Park W",,,"New York",NY,"New York County",10027,US,"City of New York"
162,"Multi-Use Room B, Pelham Fritz Recreation Center, 18 Mount Morris Park West, Manhattan, NY",40.80491,-73.945021,1,rooftop,"18 Mt Morris Park W",,"New York, NY 10027",18,"Mt Morris Park W",,,"New York",NY,"New York County",10027,US,"City of New York"
163,"Ryan Health- Chelsea Clinton Community Health Center, 645 10th Ave, New York, NY 10036, Manhattan",40.762072,-73.993927,1,rooftop,"645 10th Ave",,"New York, NY 10036",645,"10th Ave",,,"New York",NY,"New York County",10036,US,"City of New York"
164,"NYC Department of Health and Mental Hygiene- Bedford-Stuyvesant Center, 485 Throop Ave Brooklyn, New York United States, 11221, Brooklyn",40.685554,-73.941283,1,rooftop,"485 Throop Ave",,"Brooklyn, NY 11221",485,"Throop Ave",,,Brooklyn,NY,"Kings County",11221,US,"City of New York"
165,"NYC Department of Health and Mental Hygiene- East Harlem Neighborhood Health Action Center, 158 E 115th st New York, New York United States, 10029, Manhattan",40.797622,-73.941607,1,rooftop,"158 E 115th St",,"New York, NY 10029",158,"E 115th St",,,"New York",NY,"New York County",10029,US,"City of New York"
166,"Gymnasium (Full), Kwame Ture Recreation Center, 1527 Jesup Avenue, Bronx, NY",40.845774,-73.918302,1,street_center,"Jesup Ave",,"Bronx, NY 10452",,"Jesup Ave",,,Bronx,NY,"Bronx County",10452,US,"TIGER/Line® dataset from the US Census Bureau"
167,"Van Cortlandt House Museum, Van Cortlandt Park, Broadway at West 246th Street, Bronx, NY",40.884406,-73.893706,1,street_center,"Van Cortlandt Ave W",,"Bronx, NY 10463",,"Van Cortlandt Ave W",,,Bronx,NY,"Bronx County",10463,US,"TIGER/Line® dataset from the US Census Bureau"
168,"Merchant's House Museum, 29 East 4th Street, Manhattan, NY",40.727614,-73.992389,1,rooftop,"29 E 4th St",,"New York, NY 10003",29,"E 4th St",,,"New York",NY,"New York County",10003,US,"City of New York"
170,"Gymnasium, Rev. T. Wendell Foster Park and Recreation Center, Jerome Av to River Av bet. E 164 St and McClellan St at Cromwell Ave , Bronx, NY",40.839516,-73.920488,1,street_center,"Cromwell Ave",,"Bronx, NY 10452",,"Cromwell Ave",,,Bronx,NY,"Bronx County",10452,US,"TIGER/Line® dataset from the US Census Bureau"
171,"Seaman Avenue and Isham Street Entrance, Inwood Hill Park, Dyckman St, Hudson River, Harlem River S, Manhattan, NY",40.869877,-73.920897,1,intersection,"Isham St and Seaman Ave",,"New York, NY 10034",,"Isham St",,,"New York",NY,"New York County",10034,US,"© OpenStreetMap contributors"
172,"Monsignor McGolrick Park, Msgr. McGolrick Park, Russell St., Monitor St. bet. Nassau Ave. and Driggs Ave., Brooklyn, NY",40.681685,-74.001497,0.75,street_center,"Monsignor Delveccio Pl",,"Brooklyn, NY 11231",,"Monsignor Delveccio Pl",,,Brooklyn,NY,"Kings County",11231,US,"TIGER/Line® dataset from the US Census Bureau"
173,"Astoria Park, Queens, NY",40.767525,-73.904162,0.9,street_center,"Astoria Blvd",,"Astoria, NY 11103",,"Astoria Blvd",,,Astoria,NY,"Queens County",11103,US,"TIGER/Line® dataset from the US Census Bureau"
174,"Baisley Pond Park House, Rockaway & Sutphin Boulevards, Queens, NY",40.682066,-73.771573,0.93,street_center,"Baisley Blvd",,"Jamaica, NY 11434",,"Baisley Blvd",,,Jamaica,NY,"Queens County",11434,US,"TIGER/Line® dataset from the US Census Bureau"
175,"Canarsie Park House, 88th Street and Seaview Avenue, Brooklyn, NY",40.632251,-73.89221,1,intersection,"Canarsie Rd and Seaview Ave",,"Brooklyn, NY 11236",,"Canarsie Rd",,,Brooklyn,NY,"Kings County",11236,US,"© OpenStreetMap contributors"
176,"Entrance to John Golden Park, 215th Place and 33rd Ave, Queens, NY",40.768106,-73.825086,1,street_center,"33rd Ave",,"Flushing, NY 11354",,"33rd Ave",,,Flushing,NY,"Queens County",11354,US,"TIGER/Line® dataset from the US Census Bureau"
177,"Elton Street and Jamaica Avenue, Highland Park, Highland Blvd, Jamaica Ave, Jackie Robinson Pkwy, Queens, NY",40.690629,-73.889069,1,street_center,"Jackie Robinson Pkwy",,"Ridgewood, NY 11385",,"Jackie Robinson Pkwy",,,Ridgewood,NY,"Queens County",11385,US,"OpenStreetMap Contributors"
178,"Lawn Near 79th Street Entrance, Shore Park and Parkway, 4 Ave., Shore Rd., Belt Pkwy., Verrazano Bridge, Brooklyn, NY",40.591234,-73.982243,1,range_interpolation,"4 Ave W",,"Brooklyn, NY 11223",4,"Ave W",,,Brooklyn,NY,"Kings County",11223,US,"TIGER/Line® from the US Census Bureau"
179,"Entrance - Lafayette Avenue and Morrison Avenue, Soundview Park, Bronx River, Bronx River Ave. bet. Lafayette Ave., Surf Dr. , Bronx, NY",40.80597,-73.851505,1,street_center,"Surf Dr",,"Bronx, NY 10473",,"Surf Dr",,,Bronx,NY,"Bronx County",10473,US,"TIGER/Line® dataset from the US Census Bureau"
180,"St. Mary's Annual 5K Start, East 149th and Eagle Ave, Bronx, NY",40.810341,-73.914756,1,street_center,"St Marys St",,"Bronx, NY 10454",,"St Marys St",,,Bronx,NY,"Bronx County",10454,US,"TIGER/Line® dataset from the US Census Bureau"
181,"Multi-Use Room, Greenbelt Recreation Center, 501 Brielle Avenue, Staten Island, NY",40.591722,-74.139209,1,rooftop,"501 Brielle Ave",,"Staten Island, NY 10314",501,"Brielle Ave",,,"Staten Island",NY,"Richmond County",10314,US,"City of New York"
183,"Westerleigh Park, Willard Ave., Springfield Ave., Maine Ave., Neal Dow Ave. , Staten Island, NY",40.615381,-74.136328,1,street_center,"Neal Dow Ave",,"Staten Island, NY 10314",,"Neal Dow Ave",,,"Staten Island",NY,"Richmond County",10314,US,"TIGER/Line® dataset from the US Census Bureau"
