id,address,"Geocodio Latitude","Geocodio Longitude","Geocodio Accuracy Score","Geocodio Accuracy Type","Geocodio Address Line 1","Geocodio Address Line 2","Geocodio Address Line 3","Geocodio House Number","Geocodio Street","Geocodio Unit Type","Geocodio Unit Number","Geocodio City","Geocodio State","Geocodio County","Geocodio Postal Code","Geocodio Country","Geocodio Source"
3679,"Astoria Park, New York, NY",40.729964,-73.992134,0.93,street_center,"Astor Pl",,"New York, NY 10003",,"Astor Pl",,,"New York",NY,"New York County",10003,US,"TIGER/Line® dataset from the US Census Bureau"
3680,"Pontiac Playground, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3683,"Robert Moses Playground, New York, NY",40.684293,-73.891269,0.76,street_center,"Robert St",,"Brooklyn, NY 11207",,"Robert St",,,Brooklyn,NY,"Kings County",11207,US,"TIGER/Line® dataset from the US Census Bureau"
3684,"Markham Playground, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3686,"Bush Terminal Park, New York, NY",40.675503,-74.008375,0.9,street_center,"Bush St",,"Brooklyn, NY 11231",,"Bush St",,,Brooklyn,NY,"Kings County",11231,US,"TIGER/Line® dataset from the US Census Bureau"
3687,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
3688,"BENNETT STREET between PARK AVENUE and HEBERTON AVENUE, New York, NY",40.855041,-73.934447,0.93,street_center,"Bennett Ave",,"New York, NY 10040",,"Bennett Ave",,,"New York",NY,"New York County",10040,US,"TIGER/Line® dataset from the US Census Bureau"
3689,"Carl Schurz Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3690,"Quarry Ballfields, New York, NY",40.747231,-73.66294,0.48,street_center,"Cary Rd",,"New Hyde Park, NY 11040",,"Cary Rd",,,"New Hyde Park",NY,"Nassau County",11040,US,"TIGER/Line® dataset from the US Census Bureau"
3691,"Markham Playground, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3692,"Madison Square Park, New York, NY",40.711839,-73.999096,1,street_center,"Madison St",,"New York, NY 10038",,"Madison St",,,"New York",NY,"New York County",10038,US,"TIGER/Line® dataset from the US Census Bureau"
3693,"Bronx Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3694,"Forest Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3695,"Union Square Park, New York, NY",40.734874,-73.991991,1,street_center,"Union Sq S",,"New York, NY 10003",,"Union Sq S",,,"New York",NY,"New York County",10003,US,"TIGER/Line® dataset from the US Census Bureau"
3696,"McCarren Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3697,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
3698,"P.O. Serrano Playground, New York, NY",40.609495,-73.966849,0.76,street_center,"Ave P",,"Brooklyn, NY 11223",,"Ave P",,,Brooklyn,NY,"Kings County",11223,US,"TIGER/Line® dataset from the US Census Bureau"
3699,"Helen Marshall Playground, New York, NY",40.723006,-73.688909,0.54,street_center,"Helen Ct",,"Floral Park, NY 11001",,"Helen Ct",,,"Floral Park",NY,"Nassau County",11001,US,"TIGER/Line® dataset from the US Census Bureau"
3700,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
3701,"McCarren Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3702,"Fairview Park, New York, NY",40.857077,-73.930989,0.93,street_center,"Fairview Ave",,"New York, NY 10040",,"Fairview Ave",,,"New York",NY,"New York County",10040,US,"TIGER/Line® dataset from the US Census Bureau"
3703,"Fort Greene Park, New York, NY",40.722089,-74.001805,0.9,street_center,"Greene St",,"New York, NY 10013",,"Greene St",,,"New York",NY,"New York County",10013,US,"TIGER/Line® dataset from the US Census Bureau"
3704,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
3706,"Highland Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3707,"Lou Gehrig Plaza, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3708,"Torsney Playground, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3709,"WEST   58 STREET between BROADWAY and 9 AVENUE, New York, NY",40.768598,-73.98522,1,intersection,"9th Ave and W 58th St",,"New York, NY 10019",,"9th Ave",,,"New York",NY,"New York County",10019,US,"© OpenStreetMap contributors"
3710,"Madison Square Park, New York, NY",40.711839,-73.999096,1,street_center,"Madison St",,"New York, NY 10038",,"Madison St",,,"New York",NY,"New York County",10038,US,"TIGER/Line® dataset from the US Census Bureau"
3711,"Bowling Green, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3712,"260 PARKSIDE AVENUE, New York, NY",40.655586,-73.959166,0.89,rooftop,"260 Parkside Ave",,"Brooklyn, NY 11226",260,"Parkside Ave",,,Brooklyn,NY,"Kings County",11226,US,"City of New York"
3713,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
3714,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
3715,"WALL STREET between WILLIAM STREET and HANOVER STREET, New York, NY",40.705992,-74.008777,1,intersection,"Hanover St and Wall St",,"New York, NY 10005",,"Hanover St",,,"New York",NY,"New York County",10005,US,"© OpenStreetMap contributors"
3716,"Scarangella Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3717,"St. Michael's Playground, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3718,"Gen. Douglas MacArthur Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3719,"Marcus Garvey Park, New York, NY",40.68016,-73.937483,0.91,street_center,"Marcus Garvey Blvd",,"Brooklyn, NY 11216",,"Marcus Garvey Blvd",,,Brooklyn,NY,"Kings County",11216,US,"TIGER/Line® dataset from the US Census Bureau"
3720,"Randall's Island Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3721,"Bush Terminal Park, New York, NY",40.675503,-74.008375,0.9,street_center,"Bush St",,"Brooklyn, NY 11231",,"Bush St",,,Brooklyn,NY,"Kings County",11231,US,"TIGER/Line® dataset from the US Census Bureau"
3722,"Carl Schurz Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3724,"Fairview Park, New York, NY",40.857077,-73.930989,0.93,street_center,"Fairview Ave",,"New York, NY 10040",,"Fairview Ave",,,"New York",NY,"New York County",10040,US,"TIGER/Line® dataset from the US Census Bureau"
3725,"Calvert Vaux Park, New York, NY",40.712895,-74.00846,0.85,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3726,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
3727,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
3729,"De Witt Clinton Park, New York, NY",40.725789,-73.974501,0.93,street_center,"Ave D",,"New York, NY 10009",,"Ave D",,,"New York",NY,"New York County",10009,US,"TIGER/Line® dataset from the US Census Bureau"
3730,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
3731,"Bowling Green, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3732,"Asser Levy Playground, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3733,"Madison Square Park, New York, NY",40.711839,-73.999096,1,street_center,"Madison St",,"New York, NY 10038",,"Madison St",,,"New York",NY,"New York County",10038,US,"TIGER/Line® dataset from the US Census Bureau"
3734,"Helen Marshall Playground, New York, NY",40.723006,-73.688909,0.54,street_center,"Helen Ct",,"Floral Park, NY 11001",,"Helen Ct",,,"Floral Park",NY,"Nassau County",11001,US,"TIGER/Line® dataset from the US Census Bureau"
3735,"Coffey Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3736,"Randall's Island Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3737,"Inwood Hill Park, New York, NY",40.772103,-73.963096,0.83,street_center,"Park Ave",,"New York, NY 10021",,"Park Ave",,,"New York",NY,"New York County",10021,US,"TIGER/Line® dataset from the US Census Bureau"
3738,"Newtown Barge Playground, New York, NY",40.760014,-73.914647,0.87,street_center,"Newtown Rd",,"Astoria, NY 11103",,"Newtown Rd",,,Astoria,NY,"Queens County",11103,US,"TIGER/Line® dataset from the US Census Bureau"
3739,"Cunningham Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3740,"Fort Tryon Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3741,"Randall's Island Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3742,"Forest Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3744,"Parade Ground, New York, NY",40.651315,-73.964948,0.81,street_center,"Parade Pl",,"Brooklyn, NY 11226",,"Parade Pl",,,Brooklyn,NY,"Kings County",11226,US,"TIGER/Line® dataset from the US Census Bureau"
3746,"McCarren Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3747,"Calvert Vaux Park, New York, NY",40.712895,-74.00846,0.85,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3748,"Prospect Park, New York, NY",40.659293,-73.976334,0.94,street_center,"Prospect Park SW",,"Brooklyn, NY 11215",,"Prospect Park SW",,,Brooklyn,NY,"Kings County",11215,US,"TIGER/Line® dataset from the US Census Bureau"
3749,"William Sheridan Playground (PS 84), New York, NY",40.704961,-74.009866,0.93,street_center,"William St",,"New York, NY 10004",,"William St",,,"New York",NY,"New York County",10004,US,"TIGER/Line® dataset from the US Census Bureau"
3750,"Bush Terminal Park, New York, NY",40.675503,-74.008375,0.9,street_center,"Bush St",,"Brooklyn, NY 11231",,"Bush St",,,Brooklyn,NY,"Kings County",11231,US,"TIGER/Line® dataset from the US Census Bureau"
3751,"Bush Terminal Park, New York, NY",40.675503,-74.008375,0.9,street_center,"Bush St",,"Brooklyn, NY 11231",,"Bush St",,,Brooklyn,NY,"Kings County",11231,US,"TIGER/Line® dataset from the US Census Bureau"
3752,"Bush Terminal Park, New York, NY",40.675503,-74.008375,0.9,street_center,"Bush St",,"Brooklyn, NY 11231",,"Bush St",,,Brooklyn,NY,"Kings County",11231,US,"TIGER/Line® dataset from the US Census Bureau"
3754,"Riverside Park, New York, NY",40.8657,-73.929166,0.93,street_center,"Riverside Dr",,"New York, NY 10034",,"Riverside Dr",,,"New York",NY,"New York County",10034,US,"TIGER/Line® dataset from the US Census Bureau"
3755,"Riverside Park, New York, NY",40.8657,-73.929166,0.93,street_center,"Riverside Dr",,"New York, NY 10034",,"Riverside Dr",,,"New York",NY,"New York County",10034,US,"TIGER/Line® dataset from the US Census Bureau"
3756,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
3757,"Fairview Park, New York, NY",40.857077,-73.930989,0.93,street_center,"Fairview Ave",,"New York, NY 10040",,"Fairview Ave",,,"New York",NY,"New York County",10040,US,"TIGER/Line® dataset from the US Census Bureau"
3758,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
3759,"Robert Moses Playground, New York, NY",40.684293,-73.891269,0.76,street_center,"Robert St",,"Brooklyn, NY 11207",,"Robert St",,,Brooklyn,NY,"Kings County",11207,US,"TIGER/Line® dataset from the US Census Bureau"
3760,"William Sheridan Playground (PS 84), New York, NY",40.704961,-74.009866,0.93,street_center,"William St",,"New York, NY 10004",,"William St",,,"New York",NY,"New York County",10004,US,"TIGER/Line® dataset from the US Census Bureau"
3761,"McCarren Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3762,"Carl Schurz Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3763,"Bushwick Inlet Park, New York, NY",40.704311,-73.938569,0.86,street_center,"Bushwick Ct",,"Brooklyn, NY 11206",,"Bushwick Ct",,,Brooklyn,NY,"Kings County",11206,US,"TIGER/Line® dataset from the US Census Bureau"
3764,"33rd Street Plaza, New York, NY",40.752123,-73.995369,1,street_center,"W 33rd St",,"New York, NY 10199",,"W 33rd St",,,"New York",NY,"New York County",10199,US,"TIGER/Line® dataset from the US Census Bureau"
3765,"Carl Schurz Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3766,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
3767,"Kennedy Playground /Raymond O'Connor, New York, NY",40.703239,-73.965975,0.74,street_center,"Kent Ave",,"Brooklyn, NY 11249",,"Kent Ave",,,Brooklyn,NY,"Kings County",11249,US,"TIGER/Line® dataset from the US Census Bureau"
3768,"Forest Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3769,"St. Michael's Playground, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3770,"Park Of The Americas / Linden Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3771,"Kissena Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3773,"Fairview Park, New York, NY",40.857077,-73.930989,0.93,street_center,"Fairview Ave",,"New York, NY 10040",,"Fairview Ave",,,"New York",NY,"New York County",10040,US,"TIGER/Line® dataset from the US Census Bureau"
3774,"Frederick Johnson Playground, New York, NY",40.713632,-73.696982,0.51,street_center,"Frederick Ave",,"Floral Park, NY 11001",,"Frederick Ave",,,"Floral Park",NY,"Nassau County",11001,US,"TIGER/Line® dataset from the US Census Bureau"
3775,"Frank Principe Park / Maurice Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3776,"Madison Square Park, New York, NY",40.711839,-73.999096,1,street_center,"Madison St",,"New York, NY 10038",,"Madison St",,,"New York",NY,"New York County",10038,US,"TIGER/Line® dataset from the US Census Bureau"
3778,"Macneil Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3780,"James J Walker Park, New York, NY",40.712239,-73.998783,1,street_center,"James St",,"New York, NY 10038",,"James St",,,"New York",NY,"New York County",10038,US,"TIGER/Line® dataset from the US Census Bureau"
3781,"WALL STREET between WILLIAM STREET and HANOVER STREET, New York, NY",40.705992,-74.008777,1,intersection,"Hanover St and Wall St",,"New York, NY 10005",,"Hanover St",,,"New York",NY,"New York County",10005,US,"© OpenStreetMap contributors"
3782,"Crotona Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3783,"Madison Square Park, New York, NY",40.711839,-73.999096,1,street_center,"Madison St",,"New York, NY 10038",,"Madison St",,,"New York",NY,"New York County",10038,US,"TIGER/Line® dataset from the US Census Bureau"
3784,"Dyker Beach Park, New York, NY",40.714364,-73.998003,0.85,street_center,"Doyers St",,"New York, NY 10013",,"Doyers St",,,"New York",NY,"New York County",10013,US,"TIGER/Line® dataset from the US Census Bureau"
3785,"De Witt Clinton Park, New York, NY",40.725789,-73.974501,0.93,street_center,"Ave D",,"New York, NY 10009",,"Ave D",,,"New York",NY,"New York County",10009,US,"TIGER/Line® dataset from the US Census Bureau"
3786,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
3787,"Marcus Garvey Park, New York, NY",40.68016,-73.937483,0.91,street_center,"Marcus Garvey Blvd",,"Brooklyn, NY 11216",,"Marcus Garvey Blvd",,,Brooklyn,NY,"Kings County",11216,US,"TIGER/Line® dataset from the US Census Bureau"
3788,"Blood Root Valley, New York, NY",40.715056,-74.006717,0.83,street_center,"Reade St",,"New York, NY 10007",,"Reade St",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3789,"Marine Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3790,"Kaiser Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3791,"Astoria Park, New York, NY",40.729964,-73.992134,0.93,street_center,"Astor Pl",,"New York, NY 10003",,"Astor Pl",,,"New York",NY,"New York County",10003,US,"TIGER/Line® dataset from the US Census Bureau"
3792,"Flushing Meadows Corona Park, New York, NY",40.712749,-73.917992,0.79,street_center,"Flushing Ave",,"Ridgewood, NY 11385",,"Flushing Ave",,,Ridgewood,NY,"Queens County",11385,US,"TIGER/Line® dataset from the US Census Bureau"
3793,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
3794,"Playground Ninety, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3795,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
3796,"Frank Principe Park / Maurice Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3797,"College Point Fields, New York, NY",40.779378,-73.84607,0.85,street_center,"College Point Blvd",,"College Point, NY 11356",,"College Point Blvd",,,"College Point",NY,"Queens County",11356,US,"TIGER/Line® dataset from the US Census Bureau"
3798,"Frank Principe Park / Maurice Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3799,"Williamsbridge Oval, New York, NY",40.717143,-73.984257,0.85,street_center,"Williamsburg Brg",,"New York, NY 10002",,"Williamsburg Brg",,,"New York",NY,"New York County",10002,US,"OpenStreetMap Contributors"
3800,"ISHAM STREET between SEAMAN AVENUE and COOPER STREET, New York, NY",40.869001,-73.92032,1,intersection,"Cooper St and Isham St",,"New York, NY 10034",,"Cooper St",,,"New York",NY,"New York County",10034,US,"© OpenStreetMap contributors"
3802,"Ericsson Playground (JHS 126), New York, NY",40.750422,-73.996328,0.5,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3803,"East River Park, New York, NY",40.761283,-73.948971,1,street_center,"East Rd",,"New York, NY 10044",,"East Rd",,,"New York",NY,"New York County",10044,US,"TIGER/Line® dataset from the US Census Bureau"
3804,"McCarren Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3805,"Carl Schurz Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3806,"Sunset Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3807,"Bowling Green, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3808,"McCarren Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3809,"Flushing Meadows Corona Park, New York, NY",40.712749,-73.917992,0.79,street_center,"Flushing Ave",,"Ridgewood, NY 11385",,"Flushing Ave",,,Ridgewood,NY,"Queens County",11385,US,"TIGER/Line® dataset from the US Census Bureau"
3810,"Madison Square Park, New York, NY",40.711839,-73.999096,1,street_center,"Madison St",,"New York, NY 10038",,"Madison St",,,"New York",NY,"New York County",10038,US,"TIGER/Line® dataset from the US Census Bureau"
3811,"Madison Square Park, New York, NY",40.711839,-73.999096,1,street_center,"Madison St",,"New York, NY 10038",,"Madison St",,,"New York",NY,"New York County",10038,US,"TIGER/Line® dataset from the US Census Bureau"
3812,"Freshkills Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3813,"West Playground, New York, NY",40.755874,-73.956539,0.9,street_center,"West Rd",,"New York, NY 10044",,"West Rd",,,"New York",NY,"New York County",10044,US,"TIGER/Line® dataset from the US Census Bureau"
3814,"Fairview Park, New York, NY",40.857077,-73.930989,0.93,street_center,"Fairview Ave",,"New York, NY 10040",,"Fairview Ave",,,"New York",NY,"New York County",10040,US,"TIGER/Line® dataset from the US Census Bureau"
3815,"Columbus Park, New York, NY",40.768102,-73.98242,0.93,street_center,"Columbus Cir",,"New York, NY 10023",,"Columbus Cir",,,"New York",NY,"New York County",10023,US,"TIGER/Line® dataset from the US Census Bureau"
3816,"Bushwick Inlet Park, New York, NY",40.704311,-73.938569,0.86,street_center,"Bushwick Ct",,"Brooklyn, NY 11206",,"Bushwick Ct",,,Brooklyn,NY,"Kings County",11206,US,"TIGER/Line® dataset from the US Census Bureau"
3817,"Sunset Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3818,"LaTourette Park & Golf Course, New York, NY",40.773407,-73.94524,0.83,street_center,"Gracie Sq",,"New York, NY 10028",,"Gracie Sq",,,"New York",NY,"New York County",10028,US,"TIGER/Line® dataset from the US Census Bureau"
3819,"Bush Terminal Park, New York, NY",40.675503,-74.008375,0.9,street_center,"Bush St",,"Brooklyn, NY 11231",,"Bush St",,,Brooklyn,NY,"Kings County",11231,US,"TIGER/Line® dataset from the US Census Bureau"
3820,"Williamsbridge Oval, New York, NY",40.717143,-73.984257,0.85,street_center,"Williamsburg Brg",,"New York, NY 10002",,"Williamsburg Brg",,,"New York",NY,"New York County",10002,US,"OpenStreetMap Contributors"
3821,"Sperandeo Brothers Playground (IS 302), New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3823,"Kissena Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3824,"Sperandeo Brothers Playground (IS 302), New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
