id,address
1532,"Central Park, New York, NY"
1533,"Randall's Island Park, New York, NY"
1534,"Calvert Vaux Park, New York, NY"
1535,"East River Park, New York, NY"
1536,"Marx Brothers Playground, New York, NY"
1538,"Space Time Playground, New York, NY"
1539,"Central Park, New York, NY"
1540,"Reverend T. Wendell Foster Park, New York, NY"
1541,"Sara D. Roosevelt Park, New York, NY"
1542,"Marine Park, New York, NY"
1543,"Kissena Corridor West, New York, NY"
1544,"Markham Playground, New York, NY"
1545,"St. Michael's Playground, New York, NY"
1546,"Stuyvesant Square, New York, NY"
1547,"Dyker Beach Park, New York, NY"
1548,"Randall's Island Park, New York, NY"
1549,"Madison Square Park, New York, NY"
1550,"Central Park, New York, NY"
1551,"Frederick Douglass Playground, New York, NY"
1553,"St. Michael's Playground, New York, NY"
1554,"33rd Street Plaza, New York, NY"
1555,"33rd Street Plaza, New York, NY"
1557,"Randall's Island Park, New York, NY"
1559,"Bloomingdale Park, New York, NY"
1560,"College Point Fields, New York, NY"
1561,"St. Mary's Park, New York, NY"
1562,"Marine Park, New York, NY"
1563,"Randall's Island Park, New York, NY"
1564,"Soundview Park, New York, NY"
1565,"McCarren Park, New York, NY"
1566,"Frank Principe Park / Maurice Park, New York, NY"
1567,"Markham Playground, New York, NY"
1568,"Frank Principe Park / Maurice Park, New York, NY"
1569,"Forest Park, New York, NY"
1570,"Flushing Meadows Corona Park, New York, NY"
1571,"Union Square Park, New York, NY"
1572,"Kissena Park, New York, NY"
1573,"Red Hook Recreation Area, New York, NY"
1574,"Robert Moses Playground, New York, NY"
1575,"Randall's Island Park, New York, NY"
1576,"Dyker Beach Park, New York, NY"
1577,"Marcus Garvey Park, New York, NY"
1579,"Parade Ground, New York, NY"
1581,"Pier 42, New York, NY"
1582,"Central Park, New York, NY"
1583,"Cunningham Park, New York, NY"
1584,"602 PORT RICHMOND AVENUE, New York, NY"
1585,"Pontiac Playground, New York, NY"
1586,"Sara D. Roosevelt Park, New York, NY"
1587,"Cunningham Park, New York, NY"
1588,"McCarren Park, New York, NY"
1589,"Grover Cleveland Playground, New York, NY"
1590,"Bella Abzug Park, New York, NY"
1591,"CORTELYOU ROAD between RUGBY ROAD and ARGYLE ROAD, New York, NY"
1592,"James J Walker Park, New York, NY"
1593,"Fort Tryon Park, New York, NY"
1594,"Madison Square Park, New York, NY"
1595,"Calvert Vaux Park, New York, NY"
1596,"Thomas Jefferson Park, New York, NY"
1598,"Sara D. Roosevelt Park, New York, NY"
1599,"Calvert Vaux Park, New York, NY"
1600,"Markham Playground, New York, NY"
1601,"Peter's Field, New York, NY"
1602,"Sara D. Roosevelt Park, New York, NY"
1603,"Bowling Green, New York, NY"
1604,"Central Park, New York, NY"
1605,"Flushing Meadows Corona Park, New York, NY"
1606,"Randall's Island Park, New York, NY"
1607,"Astoria Park, New York, NY"
1608,"Prospect Park, New York, NY"
1609,"Freshkills Park, New York, NY"
1610,"Linden Park (Gershwin Park - JHS 166), New York, NY"
1612,"Madison Square Park, New York, NY"
1614,"Sara D. Roosevelt Park, New York, NY"
1615,"Pelham Bay Park, New York, NY"
1617,"Red Hook Recreation Area, New York, NY"
1618,"Central Park, New York, NY"
1619,"82 STREET between COLONIAL ROAD and NARROWS AVENUE, New York, NY"
1621,"Central Park, New York, NY"
1623,"Big Bush Park, New York, NY"
1624,"Blue Heron Park, New York, NY"
1625,"249 9 STREET, New York, NY"
1627,"33rd Street Plaza, New York, NY"
1628,"Sara D. Roosevelt Park, New York, NY"
1629,"James J Walker Park, New York, NY"
1630,"Freshkills Park, New York, NY"
1631,"De Witt Clinton Park, New York, NY"
1632,"Murray Playground, New York, NY"
1633,"Damrosch Park, New York, NY"
1634,"Madison Square Park, New York, NY"
1635,"Marine Park, New York, NY"
1637,"Red Hook Recreation Area, New York, NY"
1638,"130TH STREET between FOCH BOULEVARD and ROCKAWAY BLVD, New York, NY"
1639,"St. Michael's Playground, New York, NY"
1640,"East River Park, New York, NY"
1641,"Riverside Park, New York, NY"
1642,"Parade Ground, New York, NY"
1643,"McCarren Park, New York, NY"
1645,"Columbus Park, New York, NY"
1646,"Central Park, New York, NY"
1647,"Fairview Park, New York, NY"
1648,"Astoria Park, New York, NY"
1649,"79 STREET between NORTHERN BOULEVARD and 34 AVENUE, New York, NY"
1650,"St. Michael's Playground, New York, NY"
1651,"Bushwick Playground, New York, NY"
1652,"Crocheron Park, New York, NY"
1653,"Mapes Park, New York, NY"
1654,"Addabbo Park, New York, NY"
1655,"Prospect Park, New York, NY"
1656,"East River Park, New York, NY"
1657,"P.O. Serrano Playground, New York, NY"
1658,"Tanahey Playground, New York, NY"
1659,"Marine Park, New York, NY"
1660,"Ferry Point Park, New York, NY"
1661,"Murray Playground, New York, NY"
1662,"Stuyvesant Square, New York, NY"
1663,"Randall's Island Park, New York, NY"
1665,"Madison Square Park, New York, NY"
1666,"Kissena Park, New York, NY"
1667,"Madison Square Park, New York, NY"
1668,"James J Walker Park, New York, NY"
1669,"Blood Root Valley, New York, NY"
1670,"Randall's Island Park, New York, NY"
1672,"East River Park, New York, NY"
1673,"Randall's Island Park, New York, NY"
1674,"33rd Street Plaza, New York, NY"
1675,"33rd Street Plaza, New York, NY"
1676,"Prospect Park, New York, NY"
1677,"Riverside Park, New York, NY"
1678,"Central Park, New York, NY"
1679,"Broadway Malls 156th-168th, New York, NY"
1680,"Central Park, New York, NY"
1681,"Astoria Park, New York, NY"
1682,"Freshkills Park, New York, NY"
1683,"Central Park, New York, NY"
1684,"Flushing Meadows Corona Park, New York, NY"
1685,"Scarangella Park, New York, NY"
1686,"34 AVENUE between 93 STREET and 94 STREET, New York, NY"
1687,"Pelham Bay Park, New York, NY"
1688,"James J Walker Park, New York, NY"
1689,"Prospect Park, New York, NY"
1690,"Astoria Park, New York, NY"
1691,"Highbridge Park, New York, NY"
1692,"Hinton Park, New York, NY"
1693,"Flushing Meadows Corona Park, New York, NY"
1694,"Central Park, New York, NY"
1695,"Madison Square Park, New York, NY"
1696,"Columbus Park, New York, NY"
1697,"Soundview Park, New York, NY"
1698,"Madison Square Park, New York, NY"
1700,"Calvert Vaux Park, New York, NY"
1701,"Lincoln Terrace / (Arthur S. Somers Park), New York, NY"
1702,"Bushwick Inlet Park, New York, NY"
1703,"Highland Park, New York, NY"
1704,"West Playground, New York, NY"
1706,"Central Park, New York, NY"
1707,"Marcus Garvey Park, New York, NY"
1708,"Bushwick Inlet Park, New York, NY"
1709,"James J Walker Park, New York, NY"
1710,"Central Park, New York, NY"
1711,"Central Park, New York, NY"
1713,"Central Park, New York, NY"
1714,"Gen. Douglas MacArthur Park, New York, NY"
1715,"Central Park, New York, NY"
1716,"Gen. Douglas MacArthur Park, New York, NY"
1717,"McCarren Park, New York, NY"
1720,"Big Bush Park, New York, NY"
1721,"Hinton Park, New York, NY"
1722,"Red Hook Recreation Area, New York, NY"
1723,"Washington Park (MS 51), New York, NY"
1727,"Central Park, New York, NY"
1728,"St. Michael's Playground, New York, NY"
1729,"John J Carty Park, New York, NY"
1730,"Pelham Bay Park and Orchard Beach, New York, NY"
1731,"Robert Moses Playground, New York, NY"
1732,"Big Bush Park, New York, NY"
1733,"Calvert Vaux Park, New York, NY"
1734,"East River Park, New York, NY"
1735,"EAST  141 STREET between BRUCKNER BOULEVARD and WALNUT AVENUE, New York, NY"
1736,"St Catherine's Park, New York, NY"
1738,"College Point Fields, New York, NY"
1739,"Pontiac Playground, New York, NY"
1740,"Highland Park, New York, NY"
1741,"Central Park, New York, NY"
1742,"McCarren Park, New York, NY"
1743,"Soundview Park, New York, NY"
1744,"Marine Park, New York, NY"
1745,"East River Park, New York, NY"
1746,"Madison Square Park, New York, NY"
1747,"Central Park, New York, NY"
1748,"Robert Moses Playground, New York, NY"
1749,"Central Park, New York, NY"
1750,"Big Bush Park, New York, NY"
1752,"Astoria Park, New York, NY"
1753,"Inwood Hill Park, New York, NY"
1754,"Randall's Island Park, New York, NY"
1755,"Canarsie Park, New York, NY"
1756,"Helen Marshall Playground, New York, NY"
1757,"Central Park, New York, NY"
1758,"Central Park, New York, NY"
1759,"Conference House Park, New York, NY"
1760,"Cunningham Park, New York, NY"
1761,"Crocheron Park, New York, NY"
1762,"College Point Fields, New York, NY"
1763,"Newtown Barge Playground, New York, NY"
1764,"Madison Square Park, New York, NY"
1765,"East River Park, New York, NY"
1766,"Fairview Park, New York, NY"
1767,"Peter's Field, New York, NY"
1768,"Bush Terminal Park, New York, NY"
1769,"Highland Park, New York, NY"
1770,"The Queen Elizabeth II September 11th Garden, New York, NY"
1771,"Prospect Park, New York, NY"
1772,"Marx Brothers Playground, New York, NY"
1773,"Central Park, New York, NY"
1774,"Madison Square Park, New York, NY"
1775,"Bushwick Inlet Park, New York, NY"
1776,"Sara D. Roosevelt Park, New York, NY"
1777,"Seth Low Playground, New York, NY"
1778,"Thomas Jefferson Park, New York, NY"
1780,"Calvert Vaux Park, New York, NY"
1781,"McCarren Park, New York, NY"
1782,"Seth Low Playground, New York, NY"
1783,"Alley Pond Park, New York, NY"
1784,"Calvert Vaux Park, New York, NY"
1786,"Crotona Park, New York, NY"
1788,"Bush Terminal Park, New York, NY"
1791,"Pier 42, New York, NY"
1792,"Prospect Park, New York, NY"
1793,"Central Park, New York, NY"
1794,"Bayswater Park, New York, NY"
1795,"Randall's Island Park, New York, NY"
1796,"Peter's Field, New York, NY"
1797,"Marcus Garvey Park, New York, NY"
1799,"McCarren Park, New York, NY"
1800,"Playground Ninety, New York, NY"
1801,"Columbus Park, New York, NY"
1802,"Madison Square Park, New York, NY"
1803,"Mapes Park, New York, NY"
1804,"EAST GUN HILL ROAD between DEKALB AVENUE and ROCHAMBEAU AVENUE, New York, NY"
1807,"Fairview Park, New York, NY"
1809,"Flushing Meadows Corona Park, New York, NY"
1810,"Francis Lewis Park, New York, NY"
1811,"Astoria Park, New York, NY"
1812,"Calvert Vaux Park, New York, NY"
1814,"McCarren Park, New York, NY"
1815,"Bloomingdale Park, New York, NY"
1817,"Madison Square Park, New York, NY"
1818,"Gen. Douglas MacArthur Park, New York, NY"
1819,"Fairview Park, New York, NY"
1820,"Kaiser Park, New York, NY"
1821,"Flushing Fields, New York, NY"
1822,"Newtown Barge Playground, New York, NY"
1823,"Sara D. Roosevelt Park, New York, NY"
1824,"Madison Square Park, New York, NY"
1825,"Columbus Park, New York, NY"
1827,"Central Park, New York, NY"
1828,"Williamsbridge Oval, New York, NY"
1829,"Ambrosini Field, New York, NY"
1831,"LaTourette Park & Golf Course, New York, NY"
1832,"Madison Square Park, New York, NY"
1833,"34 AVENUE between 93 STREET and 94 STREET, New York, NY"
1835,"Chelsea Park, New York, NY"
1837,"EAST   70 STREET between 1 AVENUE and 2 AVENUE, New York, NY"
1839,"East River Park, New York, NY"
1840,"Astoria Park, New York, NY"
1841,"Central Park, New York, NY"
1842,"East River Park, New York, NY"
1843,"Highland Park, New York, NY"
1844,"McCarren Park, New York, NY"
1845,"Central Park, New York, NY"
1846,"Pelham Bay Park, New York, NY"
1847,"Highland Park, New York, NY"
1848,"Scarangella Park, New York, NY"
1849,"Randall's Island Park, New York, NY"
1850,"Madison Square Park, New York, NY"
1851,"Central Park, New York, NY"
1853,"Blood Root Valley, New York, NY"
1854,"Bushwick Inlet Park, New York, NY"
1855,"Central Park, New York, NY"
1856,"Tompkins Square Park, New York, NY"
1858,"Randall's Island Park, New York, NY"
1859,"Carl Schurz Park, New York, NY"
1860,"Shore Road Park and Parkway, New York, NY"
1861,"Randall's Island Park, New York, NY"
1862,"Mill Pond Park, New York, NY"
1863,"West Playground, New York, NY"
1864,"Bloomingdale Park, New York, NY"
1865,"Highbridge Park, New York, NY"
1866,"Central Park, New York, NY"
1868,"Randall's Island Park, New York, NY"
1869,"Randall's Island Park, New York, NY"
1870,"Dean Playground, New York, NY"
1871,"Space Time Playground, New York, NY"
1872,"Madison Square Park, New York, NY"
1873,"Calvert Vaux Park, New York, NY"
1875,"Marine Park, New York, NY"
1876,"Van Cortlandt Park, New York, NY"
1877,"Robert Moses Playground, New York, NY"
1878,"Prospect Park, New York, NY"
1879,"Astoria Park, New York, NY"
1880,"Freshkills Park, New York, NY"
1881,"Astoria Park, New York, NY"
1882,"Calvert Vaux Park, New York, NY"
1883,"Addabbo Park, New York, NY"
1884,"Bushwick Inlet Park, New York, NY"
1885,"Fort Washington Park, New York, NY"
1886,"St. Michael's Playground, New York, NY"
1887,"Highland Park, New York, NY"
1888,"Red Hook Recreation Area, New York, NY"
1889,"Newtown Barge Playground, New York, NY"
1890,"Astoria Park, New York, NY"
1891,"Seton Park, New York, NY"
1892,"Chelsea Park, New York, NY"
1893,"Asser Levy Playground, New York, NY"
1894,"Tanahey Playground, New York, NY"
1895,"Detective Keith L Williams Park, New York, NY"
1896,"Detective Keith L Williams Park, New York, NY"
1898,"Big Bush Park, New York, NY"
1899,"Central Park, New York, NY"
1900,"Randall's Island Park, New York, NY"
1901,"GREENWICH STREET between NORTH MOORE STREET and FRANKLIN STREET, New York, NY"
1902,"Stop & Go Playground, New York, NY"
1904,"Kissena Corridor West, New York, NY"
1905,"Damrosch Park, New York, NY"
1906,"Blood Root Valley, New York, NY"
1907,"East River Park, New York, NY"
1909,"Forest Park, New York, NY"
1910,"Red Hook Recreation Area, New York, NY"
1911,"Astoria Park, New York, NY"
1912,"Prospect Park, New York, NY"
1913,"Madison Square Park, New York, NY"
1914,"Carl Schurz Park, New York, NY"
1915,"East River Park, New York, NY"
1916,"Randall's Island Park, New York, NY"
1918,"Bushwick Inlet Park, New York, NY"
1919,"WEST   57 STREET between 5 AVENUE and 6 AVENUE, New York, NY"
1920,"Highland Park, New York, NY"
1921,"34 AVENUE between 93 STREET and 94 STREET, New York, NY"
1922,"Madison Square Park, New York, NY"
1923,"MYRTLE AVENUE between MARCUS GARVEY BOULEVARD and THROOP AVENUE, New York, NY"
1924,"Chelsea Park, New York, NY"
1925,"Bush Terminal Park, New York, NY"
1926,"CARROLL STREET between SMITH STREET and COURT STREET, New York, NY"
1927,"Central Park, New York, NY"
1928,"Marine Park, New York, NY"
1929,"Fulton Park, New York, NY"
1930,"Central Park, New York, NY"
1932,"Seth Low Playground, New York, NY"
1933,"Randall's Island Park, New York, NY"
1935,"De Witt Clinton Park, New York, NY"
1937,"Central Park, New York, NY"
1938,"Madison Square Park, New York, NY"
1939,"Helen Marshall Playground, New York, NY"
1940,"Randall's Island Park, New York, NY"
1941,"Central Park, New York, NY"
1942,"East River Park, New York, NY"
1943,"Astoria Park, New York, NY"
1944,"MARION AVENUE between EAST FORDHAM ROAD and EAST  188 STREET, New York, NY"
1945,"Central Park, New York, NY"
1946,"Newtown Barge Playground, New York, NY"
1947,"Williamsbridge Oval, New York, NY"
1948,"Playground Ninety, New York, NY"
1949,"Madison Square Park, New York, NY"
1950,"Macombs Dam Park, New York, NY"
1951,"Central Park, New York, NY"
1952,"Macombs Dam Park, New York, NY"
1953,"Randall's Island Park, New York, NY"
1954,"WEST   45 STREET between 6 AVENUE and 7 AVENUE, New York, NY"
1955,"Central Park, New York, NY"
1956,"McCarren Park, New York, NY"
1957,"Sperandeo Brothers Playground (IS 302), New York, NY"
1958,"Astoria Park, New York, NY"
1959,"Freshkills Park, New York, NY"
1960,"Randall's Island Park, New York, NY"
1961,"Soundview Park, New York, NY"
1962,"Riverside Park, New York, NY"
1963,"Peter Detmold Park, New York, NY"
1964,"Central Park, New York, NY"
1965,"Highland Park, New York, NY"
1966,"Bowling Green, New York, NY"
1967,"McCarren Park, New York, NY"
1968,"Bush Terminal Park, New York, NY"
1969,"Madison Square Park, New York, NY"
1970,"Randall's Island Park, New York, NY"
1971,"Cunningham Park, New York, NY"
1972,"Prospect Park, New York, NY"
1973,"37 STREET between 9 AVENUE and FORT HAMILTON PARKWAY, New York, NY"
1974,"MYRTLE AVENUE between MARCUS GARVEY BOULEVARD and THROOP AVENUE, New York, NY"
1975,"De Witt Clinton Park, New York, NY"
1976,"College Point Fields, New York, NY"
1977,"Forest Park, New York, NY"
1978,"WEST HOUSTON STREET between THOMPSON STREET and MACDOUGAL STREET, New York, NY"
1980,"Red Hook Recreation Area, New York, NY"
1981,"Peter's Field, New York, NY"
1982,"2181 GRAND AVENUE, New York, NY"
1985,"East River Park, New York, NY"
1986,"Newtown Barge Playground, New York, NY"
1988,"Marx Brothers Playground, New York, NY"
1989,"Calvert Vaux Park, New York, NY"
1990,"Bill Brown Playground, New York, NY"
1991,"St Catherine's Park, New York, NY"
1992,"Pugsley Creek Park, New York, NY"
1993,"Marcus Garvey Park, New York, NY"
1994,"34 AVENUE between 93 STREET and 94 STREET, New York, NY"
1995,"Astoria Park, New York, NY"
1996,"Randall's Island Park, New York, NY"
1997,"LaTourette Park & Golf Course, New York, NY"
1998,"East River Park, New York, NY"
1999,"Bushwick Inlet Park, New York, NY"
2000,"Freshkills Park, New York, NY"
2001,"Marcus Garvey Park, New York, NY"
2002,"Randall's Island Park, New York, NY"
2003,"Central Park, New York, NY"
2004,"Central Park, New York, NY"
2005,"Flushing Meadows Corona Park, New York, NY"
2006,"Prospect Park, New York, NY"
2007,"Randall's Island Park, New York, NY"
2008,"Frank Principe Park / Maurice Park, New York, NY"
2009,"William Sheridan Playground (PS 84), New York, NY"
2010,"PRINCE STREET between MULBERRY STREET and MOTT STREET, New York, NY"
2011,"Riverside Park, New York, NY"
2012,"Sara D. Roosevelt Park, New York, NY"
2013,"Sara D. Roosevelt Park, New York, NY"
2015,"Fort Tryon Park, New York, NY"
2016,"Madison Square Park, New York, NY"
2017,"Detective Keith L Williams Park, New York, NY"
2019,"Carl Schurz Park, New York, NY"
2020,"FT WASHINGTON AVENUE between WEST  168 STREET and WEST  169 STREET, New York, NY"
2022,"Prospect Park, New York, NY"
2023,"Marcus Garvey Park, New York, NY"
2024,"De Witt Clinton Park, New York, NY"
2025,"Cpl. Thompson Park, New York, NY"
2027,"Carl Schurz Park, New York, NY"
2028,"Macombs Dam Park, New York, NY"
2030,"Central Park, New York, NY"
2031,"Booker T. Washington Playground, New York, NY"
2032,"Chelsea Park, New York, NY"
2034,"Washington Park (MS 51), New York, NY"
2035,"Highland Park, New York, NY"
2036,"Central Park, New York, NY"
2037,"Mapes Park, New York, NY"
2038,"East River Park, New York, NY"
2039,"GANSEVOORT STREET between WASHINGTON STREET and 10 AVENUE, New York, NY"
2040,"McCarren Park, New York, NY"
2041,"Parade Ground, New York, NY"
2042,"Bella Abzug Park, New York, NY"
2043,"Carl Schurz Park, New York, NY"
2044,"34 AVENUE between 93 STREET and 94 STREET, New York, NY"
2045,"Fort Greene Park, New York, NY"
2046,"Coffey Park, New York, NY"
2047,"Bush Terminal Park, New York, NY"
2048,"Central Park, New York, NY"
2049,"Bush Terminal Park, New York, NY"
2052,"Freshkills Park, New York, NY"
2053,"Marcus Garvey Park, New York, NY"
2055,"Randall's Island Park, New York, NY"
2056,"Pontiac Playground, New York, NY"
2057,"LaTourette Park & Golf Course, New York, NY"
2058,"Frederick Johnson Playground, New York, NY"
2061,"Seton Park, New York, NY"
2062,"Red Hook Recreation Area, New York, NY"
2063,"Chelsea Park, New York, NY"
2064,"East River Park, New York, NY"
2065,"Shore Road Park and Parkway, New York, NY"
2066,"Madison Square Park, New York, NY"
2067,"Randall's Island Park, New York, NY"
2069,"Frank Principe Park / Maurice Park, New York, NY"
2070,"Marcus Garvey Park, New York, NY"
2071,"Central Park, New York, NY"
2072,"Madison Square Park, New York, NY"
2074,"East River Park, New York, NY"
2076,"WEST   28 STREET between 9 AVENUE and 8 AVENUE, New York, NY"
2079,"Bushwick Inlet Park, New York, NY"
2080,"West Playground, New York, NY"
2081,"Astoria Park, New York, NY"
2082,"McCarren Park, New York, NY"
2083,"Central Park, New York, NY"
2084,"33rd Street Plaza, New York, NY"
2085,"Ferry Point Park, New York, NY"
2086,"Central Park, New York, NY"
2087,"Madison Square Park, New York, NY"
2088,"Cpl. Thompson Park, New York, NY"
2089,"De Witt Clinton Park, New York, NY"
2090,"Chelsea Park, New York, NY"
2091,"BROADWAY between EAST HOUSTON STREET and PRINCE STREET, New York, NY"
2092,"Soundview Park, New York, NY"
2093,"Calvert Vaux Park, New York, NY"
2094,"Frank Principe Park / Maurice Park, New York, NY"
2095,"Randall's Island Park, New York, NY"
2097,"Bloomingdale Playground, New York, NY"
2098,"Jacob H. Schiff Playground, New York, NY"
2099,"Randall's Island Park, New York, NY"
2100,"Seth Low Playground, New York, NY"
2101,"Highland Park, New York, NY"
2102,"Heckscher Playground, New York, NY"
2103,"Union Square Park, New York, NY"
2104,"Randall's Island Park, New York, NY"
2105,"Parade Ground, New York, NY"
2106,"Central Park, New York, NY"
2107,"Freshkills Park, New York, NY"
2108,"Central Park, New York, NY"
2109,"Madison Square Park, New York, NY"
2110,"Riverside Park, New York, NY"
2111,"Central Park, New York, NY"
2112,"Flushing Meadows Corona Park, New York, NY"
2113,"Dyker Beach Park, New York, NY"
2114,"Central Park, New York, NY"
2115,"James J Walker Park, New York, NY"
2116,"Bush Terminal Park, New York, NY"
2117,"Bushwick Inlet Park, New York, NY"
2118,"Forest Park, New York, NY"
2119,"Central Park, New York, NY"
2121,"McCarren Park, New York, NY"
2123,"Kissena Park, New York, NY"
2124,"Prospect Park, New York, NY"
2125,"Freshkills Park, New York, NY"
2126,"De Witt Clinton Park, New York, NY"
2129,"Kissena Corridor West, New York, NY"
2130,"De Witt Clinton Park, New York, NY"
2131,"Macombs Dam Park, New York, NY"
2132,"Calvert Vaux Park, New York, NY"
2133,"Flushing Meadows Corona Park, New York, NY"
2134,"Randall's Island Park, New York, NY"
2135,"Flushing Meadows Corona Park, New York, NY"
2137,"Randall's Island Park, New York, NY"
2138,"Central Park, New York, NY"
2139,"Bowling Green, New York, NY"
2140,"Washington Square Park, New York, NY"
2141,"Central Park, New York, NY"
2144,"WEST   51 STREET between 6 AVENUE and 7 AVENUE, New York, NY"
2145,"Madison Square Park, New York, NY"
2146,"Central Park, New York, NY"
2147,"Bush Terminal Park, New York, NY"
2148,"Central Park, New York, NY"
2149,"St. Michael's Playground, New York, NY"
2150,"Columbus Park, New York, NY"
2151,"Space Time Playground, New York, NY"
2152,"33rd Street Plaza, New York, NY"
2153,"Kaiser Park, New York, NY"
2154,"Randall's Island Park, New York, NY"
2155,"CC Moore Homestead Playground, New York, NY"
2156,"Bowling Green, New York, NY"
2157,"Big Bush Park, New York, NY"
2158,"Stop & Go Playground, New York, NY"
2159,"Fairview Park, New York, NY"
2160,"Central Park, New York, NY"
2161,"Red Hook Recreation Area, New York, NY"
2162,"Central Park, New York, NY"
2163,"Bush Terminal Park, New York, NY"
2164,"Bush Terminal Park, New York, NY"
2166,"Randall's Island Park, New York, NY"
2167,"Soundview Park, New York, NY"
2168,"Madison Square Park, New York, NY"
2169,"McCarren Park, New York, NY"
2170,"Astoria Park, New York, NY"
2171,"Bloomingdale Playground, New York, NY"
2172,"Madison Square Park, New York, NY"
2173,"Freshkills Park, New York, NY"
2174,"Pier 42, New York, NY"
2175,"Madison Square Park, New York, NY"
2176,"Red Hook Recreation Area, New York, NY"
2177,"DECATUR STREET between LEWIS AVENUE and MARCUS GARVEY BOULEVARD, New York, NY"
2178,"McCarren Park, New York, NY"
2179,"34 AVENUE between 93 STREET and 94 STREET, New York, NY"
2180,"Marx Brothers Playground, New York, NY"
2181,"Sara D. Roosevelt Park, New York, NY"
2182,"College Point Fields, New York, NY"
2183,"Robert Moses Playground, New York, NY"
2184,"Riverside Park, New York, NY"
2186,"WEST   23 STREET between 8 AVENUE and 9 AVENUE, New York, NY"
2187,"Riverside Park, New York, NY"
2188,"Scarangella Park, New York, NY"
2189,"Wagner Playground, New York, NY"
2190,"Kennedy Playground /Raymond O'Connor, New York, NY"
2191,"Madison Square Park, New York, NY"
2192,"Big Bush Park, New York, NY"
2193,"American Veterans Memorial Pier, New York, NY"
2194,"Bush Terminal Park, New York, NY"
2195,"Soundview Park, New York, NY"
2196,"Sara D. Roosevelt Park, New York, NY"
2197,"Crotona Park, New York, NY"
2198,"Inwood Hill Park, New York, NY"
2199,"Central Park, New York, NY"
2200,"Randall's Island Park, New York, NY"
2201,"Central Park, New York, NY"
2202,"Riverside Park, New York, NY"
2203,"Frank Principe Park / Maurice Park, New York, NY"
2204,"Marine Park, New York, NY"
2205,"Bayside Fields, New York, NY"
2206,"Forest Park, New York, NY"
2207,"Astoria Park, New York, NY"
2208,"Montbellier Park, New York, NY"
2209,"St. Michael's Playground, New York, NY"
2210,"McCarren Park, New York, NY"
2211,"Sara D. Roosevelt Park, New York, NY"
2213,"Flushing Meadows Corona Park, New York, NY"
2216,"EAST GUNHILL ROAD between HOLLAND AVENUE and CAPUCHIN WAY, New York, NY"
2217,"Prospect Park, New York, NY"
2219,"Madison Square Park, New York, NY"
2220,"Seth Low Playground, New York, NY"
2221,"Sutton Place Park, New York, NY"
2222,"St. Michael's Playground, New York, NY"
2223,"Sunset Park, New York, NY"
2224,"Madison Square Park, New York, NY"
2225,"Bush Terminal Park, New York, NY"
2226,"Astoria Park, New York, NY"
2228,"Randall's Island Park, New York, NY"
2229,"Central Park, New York, NY"
2230,"Van Cortlandt Park, New York, NY"
2231,"Randall's Island Park, New York, NY"
2232,"Central Park, New York, NY"
2233,"LaTourette Park & Golf Course, New York, NY"
2235,"East River Park, New York, NY"
2236,"McCarren Park, New York, NY"
2237,"Bushwick Playground, New York, NY"
2238,"East River Park, New York, NY"
2239,"Playground Ninety, New York, NY"
2240,"Torsney Playground, New York, NY"
2241,"Astoria Park, New York, NY"
2242,"Randall's Island Park, New York, NY"
2243,"McCarren Park, New York, NY"
2244,"33rd Street Plaza, New York, NY"
2245,"Baisley Pond Park, New York, NY"
2246,"Madison Square Park, New York, NY"
2247,"EAST   82 STREET between 1 AVENUE and YORK AVENUE, New York, NY"
2248,"Randall's Island Park, New York, NY"
2249,"Scarangella Park, New York, NY"
2250,"Frederick Douglass Playground, New York, NY"
2251,"Randall's Island Park, New York, NY"
2252,"LEXINGTON AVENUE between EAST   59 STREET and EAST   60 STREET, New York, NY"
2253,"Herbert Von King Park, New York, NY"
2256,"Astoria Park, New York, NY"
2257,"Washington Square Park, New York, NY"
2258,"Bushwick Playground, New York, NY"
2259,"Crotona Park, New York, NY"
2260,"Central Park, New York, NY"
2262,"Flushing Meadows Corona Park, New York, NY"
2264,"Central Park, New York, NY"
2266,"Stuyvesant Square, New York, NY"
2267,"Randall's Island Park, New York, NY"
2268,"Randall's Island Park, New York, NY"
2269,"Freshkills Park, New York, NY"
2270,"Flushing Meadows Corona Park, New York, NY"
2271,"Central Park, New York, NY"
2272,"De Witt Clinton Park, New York, NY"
2273,"Robert Moses Playground, New York, NY"
2274,"Kissena Park, New York, NY"
2275,"St. Michael's Playground, New York, NY"
2276,"Prospect Park, New York, NY"
2277,"Prospect Park, New York, NY"
2279,"Bush Terminal Park, New York, NY"
2280,"Bush Terminal Park, New York, NY"
2281,"WEST  156 STREET between BROADWAY and RIVERSIDE DRIVE, New York, NY"
2282,"McCarren Park, New York, NY"
2283,"Bushwick Inlet Park, New York, NY"
2285,"Dyker Beach Park, New York, NY"
2286,"CORTELYOU ROAD between RUGBY ROAD and ARGYLE ROAD, New York, NY"
2287,"Bushwick Inlet Park, New York, NY"
2288,"Randall's Island Park, New York, NY"
2289,"Pelham Bay Park, New York, NY"
2291,"Bush Terminal Park, New York, NY"
2292,"Fairview Park, New York, NY"
2294,"Central Park, New York, NY"
2295,"Flushing Meadows Corona Park, New York, NY"
2296,"East River Park, New York, NY"
2297,"Randall's Island Park, New York, NY"
2298,"Central Park, New York, NY"
2300,"Booker T. Washington Playground, New York, NY"
2302,"Randall's Island Park, New York, NY"
2303,"Marine Park, New York, NY"
